gene,mean,median,max,count
CSRNP1,0.7565992765,0.7565992765,0.927808553,2
KCNG3,0.846176305,0.846176305,0.92778261,2
PPP2R3C,0.2727211667,0.23128580199999998,0.927237642,20
ZFYVE21,0.41542633399999995,0.3525193175,0.927054368,12
CUX1,0.149192936,0.060887299,0.926804653,21
TMEM123,0.384994595375,0.26188954,0.926774842,8
NUDT3,0.92649492,0.92649492,0.92649492,1
GLT8D2,0.3705317611428572,0.273452033,0.926472171,7
TWIST2,0.597266615,0.597266615,0.926404486,2
CYB5RL,0.33311008144444443,0.276508255,0.926301589,9
CRELD1,0.4485228610909091,0.295462417,0.926244046,11
EDNRA,0.2331411372857143,0.117061184,0.926233173,7
DYNLT1,0.5561408306666666,0.411791366,0.926157683,3
SPTLC1P1,0.92611,0.92611,0.92611,1
IQCJ-SCHIP1,0.25142583999999996,0.0210696785,0.926034677,14
PSPH,0.37643272316666665,0.32463225500000004,0.925590988,12
ARSA,0.332035588625,0.28653857,0.925510433,8
SYDE2,0.8667499869999999,0.8667499869999999,0.925460806,2
RBM15B,0.925390763,0.925390763,0.925390763,1
NAIF1,0.65643996075,0.8502018945,0.925356054,4
ICT1,0.44133408825,0.4199956285,0.925345096,4
C2orf42,0.17741589292857143,0.0504575,0.924840082,14
TBCC,0.924809132,0.924809132,0.924809132,1
NT5DC1,0.64133721975,0.820290432,0.924768015,4
DNAJC1,0.20969278659999996,0.0475562,0.924733733,5
TAF1A,0.586729516,0.65211429,0.9246677,7
COPS5,0.2911233113846154,0.164716365,0.924505006,13
ATP6V1D,0.3975147646428571,0.30274207799999997,0.923970601,14
HKR1,0.1938270297777778,0.1371605,0.923844927,27
HOXB4,0.923802577,0.923802577,0.923802577,1
PIR,0.39041082916666664,0.409594708,0.923787479,6
CENPQ,0.923552671,0.923552671,0.923552671,1
RMDN1,0.36017401694736845,0.349402309,0.92343421,19
HMGXB4,0.403286379125,0.25946454350000003,0.923348022,8
AMFR,0.34623883675,0.29884162400000003,0.923273615,12
RPAP1,0.235740312,0.161933083,0.923146246,12
MARK2,0.2097089138778,1.67e-10,0.923048733,15
ALG14,0.5860153446666666,0.741237132,0.922836706,3
MRPL49,0.4103786307777778,0.369017402,0.92279,9
ZNF155,0.3638306568888889,0.291026,0.922568969,9
C3orf58,0.281759728,0.093003829,0.922109587,7
TECR,0.3101119558,0.187431156,0.922099299,25
ZNF485,0.28701521525,0.1130127035,0.922035454,4
SLC35A4,0.543745498,0.480429543,0.921968984,4
SYT7,0.13670213479999999,0.0,0.92170486,10
INO80B,0.3979642858888889,0.480998642,0.921638861,9
TFCP2L1,0.54297925,0.54297925,0.92114,2
CRBN,0.29543613623076925,0.311009829,0.921097297,13
C16orf59,0.33680456946153847,0.319474779,0.921075044,13
ATP11A,0.22506498011764706,0.148104627,0.920930716,17
SLC25A46,0.41065060524999997,0.372899889,0.920918163,8
DCLRE1B,0.708172783,0.708172783,0.920913841,2
LLGL2,0.11582476272727273,0.0118771,0.920830107,22
UQCRC1,0.5042553616000001,0.640580652,0.92075639,10
UNC119,0.497936491,0.4762129395,0.920637496,8
SVIP,0.4461945418,0.46901335,0.920603228,5
PPIP5K2,0.30996030852941175,0.30185239,0.920600186,17
FLYWCH2,0.6340410598,0.627586884,0.9206,5
PARVB,0.4323202473,0.3518424435,0.9205733,10
EPOR,0.245488779625,0.0996962385,0.920486069,8
ZNF526,0.5830980185,0.5830980185,0.920300264,2
GAK,0.20617791804347826,0.116094701,0.920294722,23
PRKAR1B,0.16421500858333335,0.0,0.92005,12
SMIM12,0.5430242968333333,0.660854786,0.919920722,6
OAZ2,0.35084988144444446,0.203927241,0.919899733,9
HYAL3,0.241214021,0.144568091,0.919813238,7
RAPGEF1,0.5125253584285715,0.562980273,0.919808108,7
FAM27AP1,0.919706254,0.919706254,0.919706254,1
C11orf98,0.6243509633333334,0.727159699,0.919612218,3
PTGES3,0.6135546334285714,0.821695542,0.919508557,7
MUL1,0.919480915,0.919480915,0.919480915,1
MKI67,0.26497780983333336,0.194525306,0.919472162,6
CBX1,0.4541646498333333,0.43260645249999996,0.919374308,6
CLTC,0.33170580346666667,0.233907772,0.919138129,15
GUSBP1,0.515447169,0.473237329,0.918885336,5
FBXO30,0.918746,0.918746,0.918746,1
CPE,0.36548192960000003,0.0,0.91864542,5
TRIM2,0.3003865500909091,0.260563946,0.918595447,11
KIAA0753,0.38149149345454547,0.351167752,0.918172745,11
RDX,0.19444482761111112,0.0288694345,0.918160537,18
TMEM120A,0.2945711851333333,0.229850871,0.917416625,15
SCRN2,0.2971483109230769,0.289215774,0.917414409,13
ECE2,0.08629869154545454,0.0,0.917091764,11
SNX14,0.36593931563157894,0.319053919,0.91688087,19
GYLTL1B,0.23053322727272726,0.1389345,0.916695,11
RASGRF2,0.3794337408,0.2288795,0.916549204,5
SLC6A4,0.1918903692,0.0,0.916415,5
RANBP17,0.15694260517391304,0.0,0.916409842,23
FKBP7,0.512623465625,0.554352857,0.916336646,8
SMYD3,0.1587263992222222,0.0811485,0.916110423,18
ANKRD40,0.4305758336666667,0.2402275,0.915986441,3
MFSD9,0.409078039625,0.37761515300000004,0.91596958,8
AHRR,0.2182980039090909,0.0568545,0.915963447,11
RPUSD2,0.6678453953333333,0.835074114,0.915794072,3
SNED1,0.16174499168175,0.0190107000905,0.915655,12
CWC22,0.812955461,0.812955461,0.914961989,2
JOSD1,0.16532196500000002,0.0,0.914774346,10
TBC1D16,0.36640790833333337,0.454038739,0.914515718,9
ZBTB14,0.256091327525,0.2189357315,0.914388671,8
TMEM217,0.2628348526666667,0.1028900265,0.914382841,6
CTDP1,0.225845016875,0.13733268,0.914227732,8
SPIN2B,0.429423533,0.5100691705,0.914135774,6
MICALL1,0.46336508400000004,0.4799167215,0.914046697,6
TSACC,0.256300581875,0.10213532,0.913978398,8
ZNF555,0.47476284566666666,0.448494032,0.913626251,3
USP20,0.2973785121111111,0.0587925,0.913563755,9
UBR7,0.2903517484,0.045875861,0.913390554,15
PRKCE,0.0960835512,0.036577541,0.913371539,15
MAP3K5,0.4566395695,0.4566395695,0.913279139,2
SMIM10L1,0.456621131,0.456621131,0.913242262,2
TTL,0.5855239625,0.4934666135,0.913182161,4
ARCN1,0.6181356776,0.587076434,0.913138376,5
PDE8A,0.1740885229508125,0.1251440085,0.91309771,16
SNX25,0.22710410614285714,0.158320604,0.912929964,7
PIDD1,0.34633159599999996,0.292092026,0.912631636,11
ICAM3,0.1689876221,0.0,0.912587396,10
DCAF5,0.4348034497777778,0.472831461,0.912468436,9
RCE1,0.33370965644444445,0.30194008,0.912403361,9
STX17,0.26265442641666664,0.17825275000000002,0.912189015,12
INO80,0.2808486879090909,0.127551,0.912117485,11
PPCDC,0.37399853409090905,0.341764173,0.912098993,11
PWP1,0.39678316680000003,0.200227,0.912032996,5
ZNF773,0.46200215566666664,0.38340758799999997,0.91190787,6
AGO4,0.7663332593333334,0.849830692,0.911796146,3
EPS8L1,0.13306730263157895,0.01298015,0.91178,19
FAM171B,0.455850475,0.455850475,0.91170095,2
MTMR2,0.2848915787333333,0.187905742,0.911547696,15
MTMR9,0.52400112625,0.530339955,0.91135948,4
AP4M1,0.21414385388235294,0.103085286,0.911277422,17
PHLDA3,0.3149478555,0.1482410255,0.911255,4
CRYBG3,0.38423008533333336,0.241508359,0.911181897,3
TMEM67,0.20863943377272728,0.122176674,0.91115218,22
TDRD7,0.4999627295,0.4999627295,0.911076135,2
FOXG1,0.910534285,0.910534285,0.910534285,1
ZNF181,0.3134573172857143,0.226483169,0.910445881,7
TM7SF3,0.32520668089473687,0.266495721,0.910441414,19
CNIH2,0.34205807716666664,0.304325362,0.910384664,6
NDUFS8,0.42228933686666664,0.351680555,0.910364771,15
SUSD6,0.3914400966666667,0.264155963,0.910164327,3
NCAPG2,0.336867074,0.215661491,0.910120688,11
MAPK8IP3,0.4037196200625,0.4522351085,0.910046861,16
PPIA,0.4792066244,0.5422299770000001,0.909996381,10
FBXO31,0.39557825550000003,0.2091503745,0.90998201,8
ENOSF1,0.20466590277272728,0.179743469,0.909937742,22
HAND2,0.27615050975,0.097353,0.909896039,4
SLC29A1,0.3585385386,0.275570195,0.909862375,10
ZNF557,0.8698277935000001,0.8698277935000001,0.909653028,2
TNFRSF19,0.2978188812,0.2600365,0.909596931,5
PAPD5,0.26135454375,0.068085147,0.909247881,4
ZNF273,0.305722153,0.083580859,0.909154812,7
ZNF223,0.2943627142,0.133566796,0.909035599,5
CLU,0.15869540264705884,0.097444228,0.90898431,17
DDB2,0.3192161100625,0.200027516,0.908873245,16
DIP2B,0.2723615164,0.083521,0.908422378,5
MTPN,0.7668484394999999,0.7668484394999999,0.908256995,2
WASH3P,0.5200267621428571,0.470848424,0.908256881,7
INO80B-WBP1,0.4989608465,0.4989608465,0.908152693,2
C15orf41,0.1864894506,0.1479865,0.908120756,15
TAF1,0.21825756615,0.00919425,0.907907684,20
ZNF182,0.670949067,0.680072142,0.907849764,3
PTDSS2,0.2217764486923077,0.120244159,0.907822288,13
WWP1,0.20970996627272728,0.081601382,0.907802746,11
MED7,0.676652302,0.755704786,0.90778862,3
MOAP1,0.5286712375,0.5286712375,0.907608049,4
PPWD1,0.31094909426666667,0.340320621,0.907346739,15
MARVELD3,0.36635831666666663,0.22723410700000002,0.907106686,6
FBXO33,0.38525242333333337,0.248899334,0.906857936,3
TMEM52,0.19705650833333332,0.018379775,0.906755,6
C6orf120,0.906473025,0.906473025,0.906473025,1
ANXA2,0.10629101134210527,0.079005784,0.906227724,38
ATM,0.20085281236,0.137218455,0.906012022,25
ZNF354A,0.477509695,0.27516944,0.905956504,3
RADIL,0.30947788171428575,0.1490225,0.90595,7
UBP1,0.43993079038461536,0.483153674,0.905910056,13
ZFP90,0.17869841963373684,7.41e-10,0.905905,19
PSKH1,0.40588706100000005,0.311760919,0.905900264,3
MLX,0.43728020581818183,0.444862285,0.905558888,11
NOMO2,0.18818485016666667,0.0383428805,0.905391887,12
UBQLN2,0.905288663,0.905288663,0.905288663,1
C18orf25,0.5170967471666666,0.5933139675,0.905196145,6
HIST1H2BO,0.90498825,0.90498825,0.90498825,1
KCTD2,0.18109673414888888,0.118990297,0.904804042,9
ZNF175,0.5673942022,0.789932507,0.904703514,5
LBHD1,0.244829758,0.096539808,0.904671012,10
RPS6KA1,0.110262199,0.0240859345,0.904567999,40
PPARG,0.1941848767857143,0.10755933000000001,0.904547146,14
MEX3B,0.476615215,0.476615215,0.904523595,2
UQCC2,0.65860291475,0.673420248,0.904522969,4
INO80D,0.4681624226666667,0.385093185,0.904476583,3
SLC39A14,0.15718757033333333,0.0436278295,0.904422395,12
INADL,0.29506604946153847,0.128279512,0.9041986,13
RTN4RL1,0.90403,0.90403,0.90403,1
NKTR,0.30705143410526314,0.192374,0.903997342,19
RHOBTB1,0.2493518438333333,0.089194028,0.903940636,6
FAM83G,0.35020344524999997,0.2485042965,0.903805188,4
AFG3L2,0.43211136375000003,0.372823583,0.903766417,4
CEP290,0.201849240875,0.14878179,0.903707146,8
DDR1,0.053991123687860465,0.0,0.903665,172
PARN,0.2090804934117647,0.0514945,0.903616457,17
BCDIN3D,0.621922539,0.621922539,0.903542543,2
GRAMD1B,0.17544966850000002,0.0514649665,0.903462152,8
SETD4,0.2785512392941176,0.02857085,0.903351682,17
ZNF814,0.182609315,0.0619545,0.903335044,15
NAA35,0.4446938683333333,0.273141965,0.90328464,3
MON1B,0.3960982257,0.3120980435,0.903126464,10
PDE6D,0.2692394388,0.125627695,0.903045902,5
PLK2,0.17244121453333333,0.033812637,0.903037794,15
PORCN,0.21057671946666667,0.112799585,0.902977329,15
SACM1L,0.202716852,0.118391019,0.902913262,15
MACF1,0.16268639535294116,0.030002001,0.902704125,34
SS18L1,0.31491087100000004,0.061446462,0.902244668,5
XPR1,0.4762494074,0.550337293,0.902224216,5
C1D,0.49963587257142855,0.684918931,0.902203843,7
DNAJB12,0.5573966368333333,0.55572177,0.902090136,6
PSMG4,0.2344872132,0.067967455,0.901963869,10
NOVA1,0.20715220807692306,0.1043715,0.901925,13
OXA1L,0.31378124507692307,0.160071374,0.901634678,13
PIGQ,0.35304320333333333,0.231658388,0.90133525,15
ZMAT2,0.730769424,0.823765377,0.901086668,3
LHX4,0.3158520753333333,0.04657685,0.900979376,3
MIPOL1,0.2575269213333333,0.164790238,0.900900519,15
OTUD7B,0.559802059,0.698894056,0.900811712,3
ARL1,0.40371144163636363,0.391313696,0.900739423,11
TRAPPC9,0.09477163306666665,0.0,0.90071799,15
KLHL25,0.3349479126666666,0.104212089,0.900631649,3
RBM19,0.3496095375714286,0.241757605,0.900609801,7
EBF4,0.26238940909090913,0.182219,0.90058,11
SART3,0.2900722305625,0.26641706049999997,0.900558167,16
NUP37,0.45537686888888884,0.465863507,0.900339354,9
CDRT4,0.27594282075,0.101746962,0.900277359,4
GRHPR,0.36301358741666667,0.290451916,0.900274305,12
ABCB6,0.39608610253846155,0.407954146,0.900176283,13
SFI1,0.2733306088,0.23627789449999997,0.900151881,30
SNX10,0.2155189448888889,0.09362614,0.90009121,9
SPATS2,0.1942065743478261,0.0919385,0.899825625,23
FBXO25,0.3091223961,0.099017,0.899799279,10
NLN,0.3181365208,0.156791007,0.89979334,10
DMPK,0.3101724591,0.23511209300000002,0.89973,20
EFCAB11,0.24534151884615385,0.114226512,0.899661824,13
APOPT1,0.1979183936875,0.070806696,0.899659311,16
CXXC1,0.4510042711764706,0.45857598,0.899329922,17
CFLAR,0.20657411872,0.08611938,0.898884913,25
RAB11B,0.38401725999999997,0.364731237,0.898867039,5
CDK9,0.5602553148,0.631390655,0.898777732,5
PARD6G,0.37807444766666665,0.166442984,0.898736091,3
UBE2I,0.3034072122105263,0.306659977,0.898634154,19
RPS3AP26,0.898549562,0.898549562,0.898549562,1
CD82,0.23875011671428573,0.0549754075,0.898405,14
KIDINS220,0.24128549808333333,0.16194030199999998,0.898389979,12
CTDSP1,0.25908448026666664,0.119082414,0.898346204,15
PCMTD2,0.27302447073913044,0.096632075,0.898279414,23
NARFL,0.2049794815714286,0.116840546,0.89814522,21
VPRBP,0.6434387623333333,0.836576716,0.898067047,3
ILVBL,0.3763807633571429,0.292219276,0.89799828,14
FAM63A,0.5026024422857143,0.427408268,0.897966125,7
LRP8,0.37773669969230766,0.482306615,0.897846794,13
ALG12,0.7515111146666666,0.7214656,0.89760382,3
SPIDR,0.30004449589285714,0.2046780025,0.897589254,28
ASPDH,0.19290137499999999,0.128332,0.897575,8
KIAA0391,0.4070303912727273,0.333081478,0.897463654,11
THUMPD1,0.5011398716000001,0.351334339,0.897425447,5
SMPD4,0.2911937563,0.2371500315,0.897415531,20
C7orf60,0.4715364716666666,0.38493504,0.897385621,3
BARD1,0.1726166315,0.0,0.897268859,14
CTTNBP2NL,0.39562933825,0.3426372955,0.897242762,4
B3GALT6,0.897227815,0.897227815,0.897227815,1
RGPD5,0.19315782169230772,0.1154065,0.897206162,13
MTMR8,0.395905,0.34321250000000003,0.897195,4
ZNF416,0.897003212,0.897003212,0.897003212,1
TXNRD3,0.3196996248,0.064913021,0.896796951,5
CAB39,0.3667726122857143,0.240508162,0.89670616,7
CPNE8,0.32636675744444443,0.251146746,0.896680312,9
AP1AR,0.37985037149999995,0.280183077,0.896611783,6
NPAS2,0.28855687874999997,0.180843542,0.896548,12
HMGXB3,0.41982298749999997,0.47846138400000005,0.896534322,6
C12orf73,0.414022602,0.325293298,0.896508487,11
INPPL1,0.4285577921875,0.4889338995,0.896501365,16
RNF169,0.4482261865,0.4482261865,0.896452373,2
ZC3H11A,0.37938285384615383,0.281952451,0.896426249,13
B9D1,0.23504206673333336,0.073301458,0.896422839,15
BEX2,0.40208647775,0.317306103,0.896414518,4
RIPK1,0.546337463,0.656564454,0.896315129,3
ORMDL3,0.22138408475,0.0442544015,0.896211052,8
CCDC6,0.30475071833333334,0.018265595,0.89598656,3
KIAA1551,0.29052707125,0.1868352385,0.895862868,8
PKD1P1,0.895861262,0.895861262,0.895861262,1
DCUN1D4,0.25216878204545456,0.236233093,0.895852081,22
ARL4D,0.895827873,0.895827873,0.895827873,1
PTRH2,0.3943266146,0.404854565,0.895786653,5
ZNF354B,0.5836495740000001,0.6026803635,0.895744579,4
NLK,0.3647563253333333,0.3156087805,0.895680764,6
PTMS,0.5648188239999999,0.650048031,0.895328241,7
ATP6V1A,0.26560349716666665,0.14486632900000002,0.895180217,6
ZNF519,0.33379957338461536,0.312365146,0.89497702,13
TMLHE,0.28898547616666664,0.156132003,0.894882843,6
SYTL4,0.34560389199999997,0.303754826,0.894763324,6
GIGYF2,0.21295149860869564,0.15258672750000002,0.894625065,46
FCGRT,0.1441713643677222,3.095e-10,0.894606805,18
ARSK,0.5190157514,0.523819057,0.894482202,5
SETX,0.4526846078,0.327461485,0.894418516,5
ZGRF1,0.40155379541666664,0.438558596,0.894049367,12
ZMIZ2,0.2993478964,0.299030943,0.893894669,15
HECTD1,0.33418184736842105,0.251545882,0.893521651,19
PPP1R10,0.21558802208163264,0.174850128,0.893448069,49
ARHGEF25,0.414371517625,0.3886587515,0.892979051,8
LCMT2,0.7010218699999999,0.7010218699999999,0.892959557,2
ATG101,0.288947334,0.203486327,0.892936564,7
TAB3,0.4543774468333333,0.346964296,0.892723813,6
CALD1,0.14456462558333333,0.0,0.892632393,24
MVD,0.25293678466666664,0.2293534645,0.892550014,18
MRPL14,0.892444869,0.892444869,0.892444869,1
HACD2,0.27430761260000003,0.081548,0.892415305,5
TIAL1,0.5486097955384616,0.609695077,0.892396553,13
CXXC4,0.5641248863333334,0.590672361,0.892329798,3
XK,0.892300983,0.892300983,0.892300983,1
GRIP1,0.2571304218235294,0.0,0.8923,17
KIAA2013,0.4732840603333333,0.527879519,0.891972662,3
SIM1,0.30604201675,0.1295105465,0.891787474,4
ATE1,0.22100830033333332,0.087234991,0.891594516,9
ZNF219,0.20104361438461538,0.105422869,0.891424985,13
ARMCX3,0.5526700131428571,0.66220365,0.891410336,7
ZNF358,0.8040950063333333,0.845271125,0.891406159,3
CDC42EP3,0.36672624066666665,0.2727905345,0.891363053,6
FAM177A1,0.27436601936363636,0.129100561,0.891238964,11
NAGK,0.15604138916631033,0.077726383,0.891225,29
KLC4,0.27213780615789473,0.25256872,0.891200343,19
TASP1,0.30592128771428573,0.213879123,0.891127468,7
UBAP1,0.4572584966,0.457780093,0.89095145,5
METTL6,0.3181847357,0.33153754550000003,0.89087601,10
JPH3,0.34191985975,0.23842475,0.890829939,4
PLEKHM2,0.50200336575,0.3951350005,0.890629741,4
LIPA,0.271911013125,0.1534498435,0.890476105,8
LYSMD4,0.23164211,0.244644082,0.8903587,11
COQ3,0.4739407105,0.5028101945000001,0.890142453,4
C11orf74,0.2879355583060909,0.236756421,0.890132823,11
WWC2,0.4498574799,0.447361267,0.890017744,10
PNMA1,0.890001897,0.890001897,0.890001897,1
MRC2,0.38110278185714286,0.456315396,0.88997,7
MAP2K3,0.15557921526666665,0.0,0.889848634,15
S1PR2,0.889753868,0.889753868,0.889753868,1
RAP1GAP,0.12130155876923077,0.03131465,0.889648219,13
CEP112,0.07982973785,0.0,0.889566172,20
ACOX1,0.19341026915384615,0.0,0.889491768,13
RAB5A,0.367131069125,0.314302935,0.889308648,8
TEAD2,0.331594296,0.327045678,0.889173145,10
FAM134C,0.17477169458333333,0.110066551,0.889069166,12
ACSBG1,0.071368232,0.0,0.889055376,14
DEK,0.507938727375,0.5105245365,0.889020575,8
BTN3A2,0.14741853848368422,4.19e-09,0.888969185,19
EXD3,0.14913673783333334,0.0651501,0.888825228,12
TPX2,0.59438294,0.59438294,0.888818234,2
ZNF451,0.26515248505555555,0.1974168445,0.888624505,18
GFM1,0.2621446830909091,0.050996589,0.888549677,11
TRAK1,0.17169032703,0.030681382650000002,0.888517788,10
ANKRD39,0.599707672,0.599707672,0.888468986,2
ARMT1,0.28149630975,0.1189241425,0.888136954,4
USF1,0.4244680368181818,0.452341641,0.888100767,11
SRI,0.42441627400000004,0.3755015035,0.88789497,10
ERICH1,0.30219576663636366,0.2550025,0.887785642,11
EPS15,0.2482705128888889,0.081414716,0.887636718,9
RIMKLA,0.5539850465,0.5539850465,0.887605093,2
DAG1,0.11004552213636365,0.0,0.887544854,22
KDM5B,0.253036661,0.16204468449999998,0.887471852,10
PDHX,0.31282806375,0.28202297649999997,0.887344952,8
DTWD2,0.33305215,0.222492408,0.887223784,4
SKA1,0.36298128944444447,0.197652458,0.887168762,9
LYG1,0.813657624,0.813657624,0.887088684,2
IFT20,0.2585997873978125,0.119395805,0.886849023,16
GLUD2,0.886825931,0.886825931,0.886825931,1
FBXO38,0.2993201849,0.233852552,0.886717658,20
DHRS11,0.37981481022222224,0.43319087,0.886701256,9
ZNF335,0.273628466,0.10393095399999999,0.886651956,4
ZNF235,0.336351825,0.139372546,0.886511999,7
SLC35E2B,0.5068039804,0.461586833,0.886132743,5
ARID5B,0.5607617415,0.5607617415,0.886018906,2
ATG2B,0.30702622757142856,0.101684547,0.88601126,7
LINC00888,0.524251817,0.605512532,0.885982204,4
RIF1,0.32082642558333335,0.244215557,0.885971495,12
MCOLN3,0.5960351906666667,0.6366991405,0.885695337,6
NADK2,0.4086241098181818,0.297061711,0.885598787,11
SLC46A1,0.40125721733333336,0.313960452,0.885527419,9
UBR2,0.514317665,0.469508185,0.8854503,3
EIF3A,0.6169963233333333,0.83577851,0.88540196,3
C2orf49,0.8467660845,0.8467660845,0.885365957,2
LHFP,0.442596806,0.442596806,0.885193612,2
CCDC112,0.3401862191428572,0.254451,0.884975931,7
C1orf159,0.15991306021052631,0.052788472,0.884723933,19
TRMT10B,0.31126506764333334,0.247686246,0.884501613,9
USO1,0.31483944775,0.18743622100000001,0.884485349,4
ASMTL,0.3414762006666667,0.23410583100000001,0.88432781,6
PSMA7,0.5716477445,0.5607711089999999,0.884051535,6
CALM1,0.395643228,0.32384943499999996,0.883994691,16
FCHSD1,0.3697160666,0.408594544,0.883957503,10
ARL14EP,0.58402703775,0.611397454,0.883920966,4
ZNF511,0.628966838,0.586198746,0.883862115,4
ZNF431,0.5804882029999999,0.557715,0.883683908,7
FOXD2,0.883619846,0.883619846,0.883619846,1
OSBPL3,0.19573160185714286,0.074805746,0.883567144,14
XAB2,0.328097558,0.214441054,0.883508124,4
UXS1,0.16070215853333333,0.067449401,0.883507642,15
MEX3D,0.8237698205,0.8237698205,0.883459933,2
EEF2KMT,0.2602518988888889,0.162305528,0.883420023,9
NAA50,0.39428975736363636,0.461529143,0.883258942,11
FUCA1,0.883228289,0.883228289,0.883228289,1
EPC1,0.3241659143,0.227638518,0.883041143,10
FGFRL1,0.16606308957142857,0.0327463,0.88297271,7
UBE2QL1,0.882875,0.882875,0.882875,1
ZFP37,0.557737609,0.450314296,0.88281667,3
ARL17A,0.5294189281428572,0.581106122,0.882802092,7
CLCN2,0.28660975899999996,0.289703544,0.882614714,9
GTF2E1,0.4752917912,0.426521,0.882579102,5
SNRPCP9,0.882395,0.882395,0.882395,1
ARL8B,0.244604278,0.15754624550000002,0.882395,8
BANP,0.24418078896428572,0.1095005,0.882139729,28
TRIM61,0.46360448800000004,0.46360448800000004,0.8817,2
WDYHV1,0.28976808433333334,0.327693683,0.881625,9
ANXA4,0.22313590345454545,0.126759663,0.881316271,11
ATP1B1,0.5444937306666667,0.752475395,0.881005797,3
