names,scores,logfoldchanges,pvals,pvals_adj
PAQR8,-0.32303017,-1.2034786,0.7466723911830739,1.0
MIR29A,-0.32306176,-0.93502045,0.7466484559832717,1.0
RGL1,-0.32341576,-0.012240578,0.7463803984469999,1.0
DYRK1B,-0.3234347,-0.31454593,0.7463660390875546,1.0
HS3ST1,-0.32364964,-1.4924412,0.7462033058367608,1.0
TMEM194A,-0.3238519,-2.7635016,0.7460501554697481,1.0
LINC01070,-0.32388982,-22.992155,0.7460214408926102,1.0
PHLPP2,-0.32388982,-23.468891,0.7460214408926102,1.0
KIF20B,-0.3242944,-0.11024318,0.7457151740245657,1.0
NFXL1,-0.32461044,-0.1948218,0.7454759309869221,1.0
PIGM,-0.3246357,-0.24022788,0.7454567926039096,1.0
PPP2R2D,-0.3250213,0.21964224,0.7451649517338157,1.0
MAP4,-0.32535,0.22865246,0.7449161982275002,1.0
ZNF595,-0.32552066,-1.4991485,0.7447870482431671,1.0
RP11-815J21.4,-0.32565972,-24.0293,0.7446818202273073,1.0
NHLRC4,-0.32565972,-23.559187,0.7446818202273073,1.0
MYBL1,-0.32565972,-24.44038,0.7446818202273073,1.0
POLE,-0.32565972,-23.395714,0.7446818202273073,1.0
PANX1,-0.3259505,-0.5300577,0.7444618134133003,1.0
DNAH7,-0.3263803,-2.5290065,0.744136624146754,1.0
ZBED1,-0.32641825,-0.057478916,0.7441079331654832,1.0
DCAF12,-0.3264625,-0.24003175,0.7440744608029195,1.0
IPPK,-0.32647514,-2.715033,0.7440648973595634,1.0
RP11-462G2.1,-0.32654467,-23.633696,0.7440122991266908,1.0
AP4E1,-0.32660788,-0.5063847,0.7439644835876655,1.0
PRADC1,-0.32665214,0.3537728,0.7439310132976868,1.0
CATSPER2,-0.32675958,-0.54666877,0.7438497303218672,1.0
RUFY2,-0.32686704,0.2502786,0.7437684502000704,1.0
KRBOX4,-0.32707563,-0.60902905,0.7436106792905521,1.0
UBR1,-0.32717046,0.05474704,0.7435389687986577,1.0
SNHG10,-0.32729688,-0.15239419,0.7434433582698745,1.0
PRX,-0.32742962,-24.4836,0.7433429714723265,1.0
TRIM68,-0.32742962,-23.288704,0.7433429714723265,1.0
LRTOMT,-0.32759395,0.04859509,0.7432186891014735,1.0
EVPL,-0.3276382,0.28346276,0.7431852296062642,1.0
WDR4,-0.32772037,0.22213952,0.7431230918306753,1.0
CHST2,-0.32776463,-2.474225,0.7430896337215118,1.0
POLDIP3,-0.32778358,0.25639734,0.7430752946804062,1.0
DOK4,-0.32778358,0.041993316,0.7430752946804062,1.0
CXCL11,-0.32792896,-2.5298724,0.7429653649933092,1.0
STRADB,-0.32811227,-0.12613449,0.7428267654667149,1.0
INPP5J,-0.32831457,-23.345396,0.7426738377323392,1.0
ZBTB49,-0.32831457,-23.286911,0.7426738377323392,1.0
UBXN7,-0.32833353,-0.35265008,0.7426595012778214,1.0
RP11-789C1.1,-0.3283588,-2.5017798,0.7426403861439832,1.0
NEK6,-0.32858005,0.20078838,0.742473135493577,1.0
GEMIN2,-0.32866222,-0.07745282,0.742411016919514,1.0
AC104654.2,-0.32867485,-1.247704,0.742401460364705,1.0
ZZZ3,-0.32870647,-0.19393979,0.7423775691514107,1.0
PEX13,-0.3288329,0.1397251,0.7422820067804503,1.0
RP11-731C17.2,-0.3291995,-23.398909,0.7420048983744137,1.0
WDR16,-0.32974944,-2.8315022,0.7415892984804386,1.0
USP45,-0.32980633,-1.2719117,0.7415463096870811,1.0
FANCD2,-0.32995802,-1.9859012,0.7414316768483512,1.0
ARHGAP17,-0.33002755,0.23554763,0.7413791387147537,1.0
JAK3,-0.33008444,-24.196619,0.741336153865795,1.0
RP5-1125A11.1,-0.33022982,-2.1605284,0.741226307363686,1.0
ZFYVE27,-0.33026144,-0.6810279,0.7412024283870744,1.0
CYP2S1,-0.3309694,-23.33537,0.7406676046732862,1.0
DOCK7,-0.33098835,0.41897392,0.7406532807601163,1.0
TEX9,-0.33100098,-2.54059,0.7406437315346166,1.0
SLC41A1,-0.33101997,-0.46356276,0.7406294077712905,1.0
VPS33B,-0.3310895,-0.9749049,0.7405768880750467,1.0
USP36,-0.3311274,-0.25781876,0.7405482414775888,1.0
CTD-2017D11.1,-0.33150035,-1.1320533,0.7402665691035386,1.0
TLK2,-0.3317216,-0.15266836,0.7400994917753004,1.0
ETV7,-0.3317595,-2.1574123,0.7400708511785212,1.0
PIGH,-0.3318417,0.45354903,0.7400087977884662,1.0
RP13-516M14.4,-0.33185434,-23.469788,0.739999251263249,1.0
CRYBG3-1,-0.33201236,-0.7130104,0.7398799230777484,1.0
KIAA0101,-0.3321704,-1.1928074,0.7397606011528212,1.0
KLK11,-0.3326002,-1.6592833,0.7394360772116124,1.0
RP11-294O2.2,-0.3327393,-23.34988,0.7393310941016011,1.0
ALDH3A1,-0.3327393,-23.612745,0.7393310941016011,1.0
RFX1,-0.33278984,0.09820844,0.7392929196295093,1.0
WDR91,-0.3328025,0.2088942,0.7392833761118607,1.0
C9orf41,-0.33299845,0.15131293,0.7391354567236442,1.0
DEDD,-0.3334093,0.4835113,0.7388253345090265,1.0
RP11-661A12.5,-0.33342195,0.5278122,0.738815792960444,1.0
XXYLT1,-0.33357367,-0.78960204,0.7387012975149163,1.0
RP11-334C17.5,-0.3336242,-23.47033,0.738663133653817,1.0
MAP3K19,-0.3336242,-23.76621,0.738663133653817,1.0
RP11-8L8.2,-0.3336242,-23.156057,0.738663133653817,1.0
MYCT1,-0.3336242,-24.353378,0.738663133653817,1.0
PHACTR2,-0.33408567,0.294829,0.738314918174968,1.0
ZSCAN2,-0.33440173,-1.4441918,0.7380764453913129,1.0
HIST1H2BD,-0.33443964,-0.6669987,0.7380478303504611,1.0
ZNF383,-0.33450916,-23.432413,0.7379953703849254,1.0
CCBL1,-0.33450916,-23.430796,0.7379953703849254,1.0
KLK10,-0.33450916,-23.611092,0.7379953703849254,1.0
RP11-809O17.1,-0.33450916,-23.381369,0.7379953703849254,1.0
RABEP2,-0.33452815,0.3251124,0.7379810633333489,1.0
TMEM232,-0.33502117,-1.9599183,0.7376091118622173,1.0
MTF1,-0.33518553,0.114926,0.7374851416864387,1.0
ZBED3-AS1,-0.33525506,0.14017242,0.7374326948214924,1.0
GATA2,-0.3353941,-24.829006,0.7373278047595091,1.0
ATHL1,-0.3355458,-1.3477445,0.7372133848167659,1.0
USP37,-0.33557743,-0.8269426,0.7371895480617071,1.0
ASF1B,-0.335628,-1.7246861,0.7371514097794685,1.0
DPP4,-0.3357228,-0.66217,0.7370799022449674,1.0
C3orf38,-0.33573544,0.07005271,0.737070368078999,1.0
IFT172,-0.33575442,-0.657611,0.7370560669059216,1.0
NANP,-0.33583027,-1.8567754,0.7369988631242033,1.0
PPP2CB,-0.33600727,0.07738838,0.7368653933007813,1.0
GNL3L,-0.3360831,-0.941947,0.7368081943774123,1.0
C6,-0.33627906,-23.814884,0.7366604372417039,1.0
LRRC71,-0.33627906,-23.790752,0.7366604372417039,1.0
SORCS2,-0.33629802,-2.336938,0.7366461386806651,1.0
UBE2V1,-0.33651927,-0.6229105,0.7364793288739883,1.0
RP4-635E18.8,-0.33656982,-1.0678726,0.7364412026615836,1.0
MPP5,-0.33658248,-0.18999757,0.7364316712098686,1.0
CRELD2,-0.33682266,0.28514692,0.7362505813346896,1.0
MCRS1,-0.33684164,0.3740041,0.7362362853894366,1.0
C12orf44,-0.33690485,0.39573973,0.7361886328981233,1.0
TGFA,-0.337164,-23.430845,0.7359932682951977,1.0
KIF19,-0.337164,-23.783781,0.7359932682951977,1.0
METRN,-0.3371956,-0.44421697,0.7359694445111935,1.0
IRGQ,-0.33729044,-0.8883827,0.7358979746826154,1.0
RP5-1180E21.5,-0.33740422,-0.7144506,0.7358122139053572,1.0
RASGRP1,-0.3376065,-2.8939111,0.7356597584309614,1.0
UBR2,-0.33775818,-0.18495384,0.7355454236568404,1.0
RP11-611E13.2,-0.33801734,-0.056064855,0.7353501153047564,1.0
SMIM5,-0.33804896,-23.592129,0.7353262983832295,1.0
HARBI1,-0.33804896,-23.22062,0.7353262983832295,1.0
EFHC2,-0.33804896,-23.830366,0.7353262983832295,1.0
RP11-1055B8.7,-0.33804896,-23.538122,0.7353262983832295,1.0
SETD6,-0.33859888,-0.46208373,0.734911924701203,1.0
FGFRL1,-0.33880746,-0.69504523,0.7347547686533155,1.0
ZC2HC1C,-0.33893389,-23.437346,0.7346595279685881,1.0
UBE2O,-0.33912352,-0.83598596,0.7345166745934373,1.0
CCDC41,-0.33952808,-0.44172397,0.7342119514350766,1.0
COPS5,-0.33963552,0.37830192,0.7341310163793118,1.0
PRMT3,-0.3398062,-0.23516345,0.7340024785386506,1.0
CCR5,-0.33981884,-23.67759,0.7339929575136119,1.0
TFAP2C,-0.33981884,-23.509487,0.7339929575136119,1.0
ERAL1,-0.33990735,-0.084328115,0.7339263114836823,1.0
LINS,-0.3399579,-0.96328205,0.7338882289380381,1.0
ATP13A4,-0.3399579,-1.1659474,0.7338882289380381,1.0
RNF219,-0.3399579,0.26911455,0.7338882289380381,1.0
CDC42EP4,-0.33997688,-0.08236644,0.7338739481522001,1.0
TNIK,-0.3399832,0.12585999,0.7338691879107135,1.0
SYCE1L,-0.3400211,-0.651705,0.7338406266766291,1.0
MBD1,-0.34044462,-0.33904168,0.7335217179242304,1.0
ZBTB9,-0.3407038,-23.429024,0.7333265874801871,1.0
MCM2,-0.3407038,-23.333632,0.7333265874801871,1.0
RP3-340B19.3,-0.3407038,-23.572245,0.7333265874801871,1.0
DLEC1,-0.3407038,-23.755802,0.7333265874801871,1.0
RP11-297N6.4,-0.3407038,-23.405806,0.7333265874801871,1.0
CADPS2,-0.34095663,-0.15358597,0.7331362329187725,1.0
RMI1,-0.34096926,-0.107683256,0.7331267156213583,1.0
NDST2,-0.34101984,-0.27662244,0.7330886468419628,1.0
TMCC3,-0.3415761,-1.5388821,0.7326699336153675,1.0
TBC1D32,-0.34158874,-23.456104,0.7326604183297475,1.0
NRROS,-0.34166458,0.29693317,0.7326033274789769,1.0
PITRM1,-0.3417594,-0.25058585,0.732531965996168,1.0
SIRT3,-0.3420059,0.32637596,0.7323464369641564,1.0
DPY19L1,-0.34210706,-0.0747473,0.732270327013761,1.0
APOLD1,-0.342145,-1.6498793,0.7322417864612295,1.0
UBL7-AS1,-0.34226507,0.26957506,0.7321514104883158,1.0
RP11-514O12.4,-0.3424737,-23.22195,0.7319944505232729,1.0
C19orf81,-0.3425179,-2.623006,0.7319611574264908,1.0
FCF1,-0.34270123,0.22411463,0.7318232342585245,1.0
FAM219A,-0.34292248,-1.303276,0.7316567868015287,1.0
GPR171,-0.3433523,-1.1796477,0.7313334392760652,1.0
FAM179A,-0.34335864,-23.849386,0.7313286845212887,1.0
RP11-446N19.1,-0.34335864,-23.53569,0.7313286845212887,1.0
OGG1,-0.3435925,-0.7045533,0.7311527658506652,1.0
GLT8D1,-0.34360513,0.27616435,0.7311432571359651,1.0
KLHL12,-0.34403497,-0.49457806,0.7308199854211841,1.0
RP11-166P13.4,-0.34424356,-23.76454,0.7306631207838646,1.0
CA8,-0.34424356,-23.51649,0.7306631207838646,1.0
CD163L1,-0.34424356,-23.635426,0.7306631207838646,1.0
NCBP2-AS2,-0.34430045,0.34563118,0.7306203414737286,1.0
SEZ6L2,-0.3443384,-0.7820856,0.7305918223991363,1.0
CHCHD4,-0.34464812,0.82333106,0.7303589305672061,1.0
RP5-864K19.4,-0.34466076,-1.387028,0.7303494253060571,1.0
DOCK4,-0.3449452,-0.634657,0.730135567882219,1.0
ABTB1,-0.34501472,0.13121977,0.7300832948138622,1.0
AC006129.2,-0.3451285,-24.225895,0.729997759770614,1.0
CTF1,-0.3451285,-23.44254,0.729997759770614,1.0
SRGAP2B,-0.3451285,-24.398207,0.729997759770614,1.0
DLEU2,-0.3451285,-24.324436,0.729997759770614,1.0
RIC8B,-0.3452486,-1.1711134,0.7299074764243623,1.0
DNAJC10,-0.34547618,0.08882814,0.7297364235089079,1.0
ZSCAN32,-0.3458744,-0.721513,0.7294371132681593,1.0
hsa-mir-8072,-0.34592497,-1.4275354,0.7293991085673581,1.0
TRAF6,-0.34598818,0.27026635,0.7293516036262475,1.0
LINC00884,-0.34601346,-23.395655,0.7293326019406923,1.0
CASC1,-0.34601346,-23.829042,0.7293326019406923,1.0
UBE4A,-0.346083,0.5991072,0.7292803481626147,1.0
SPATA18,-0.3462031,-1.6028373,0.729190094598617,1.0
RP11-544A12.8,-0.34628525,-0.4338194,0.7291283443221646,1.0
CEP68,-0.34638008,-0.41321364,0.7290570961865922,1.0
ADAMTS6,-0.34651914,-0.41413403,0.7289526031538777,1.0
GTF3C4,-0.34658867,-0.5133521,0.7289003585256018,1.0
NPHP3,-0.34660763,0.080419205,0.7288861102091151,1.0
CTC-241F20.3,-0.34667715,-2.3733668,0.7288338671832633,1.0
FAM206A,-0.3467783,-0.45306095,0.7287578795755454,1.0
MFSD9,-0.3468984,-23.291534,0.7286676477527971,1.0
FTSJ1,-0.3469932,-0.13508794,0.7285964147585889,1.0
PIGO,-0.34725237,0.037529126,0.7284017232000672,1.0
PEF1,-0.34749258,0.3124888,0.7282212930094508,1.0
SMKR1,-0.34778336,-23.617441,0.7280028976651665,1.0
MKI67,-0.34778336,-24.15632,0.7280028976651665,1.0
PGM5P1,-0.34778336,-24.086796,0.7280028976651665,1.0
DCDC1,-0.34778336,-23.886276,0.7280028976651665,1.0
LINC00341,-0.34778336,-23.663803,0.7280028976651665,1.0
STK36,-0.34778336,-23.502527,0.7280028976651665,1.0
TMOD2,-0.34782127,-1.523347,0.7279744129436805,1.0
RBKS,-0.3479793,0.17931312,0.7278557306491491,1.0
SUV420H2,-0.3480362,-0.8092858,0.7278130066205779,1.0
ERCC8,-0.3481879,-1.1913369,0.7276990800136007,1.0
FARP1,-0.34823215,0.26764035,0.727665852553329,1.0
ORAOV1,-0.3482827,-0.9795652,0.7276278789399305,1.0
CCDC37,-0.34866828,-23.812529,0.7273383521355781,1.0
PIH1D3,-0.34866828,-23.980103,0.7273383521355781,1.0
ZNF804A,-0.34866828,-23.348785,0.7273383521355781,1.0
STAG3,-0.34866828,-23.62809,0.7273383521355781,1.0
LILRA3,-0.34866828,-24.402569,0.7273383521355781,1.0
C17orf58,-0.34892112,0.5771048,0.7271485196201615,1.0
ARL17B,-0.34894642,-1.1059614,0.7271295372895076,1.0
SIRT5,-0.34907284,-0.423588,0.7270346281486022,1.0
RBM19,-0.34916133,-0.44019103,0.7269681942418986,1.0
RP11-294J22.6,-0.3492688,-0.8938553,0.7268875272577129,1.0
CEBPZ-AS1,-0.34931937,0.47848433,0.7268495673715072,1.0
EVI5L,-0.34955323,-23.44708,0.7266740116213483,1.0
TTC29,-0.34955323,-23.84342,0.7266740116213483,1.0
C16orf98,-0.34955323,-23.48512,0.7266740116213483,1.0
AKTIP,-0.35002732,0.50050914,0.7263181994096454,1.0
GPR85,-0.3501095,-0.93897706,0.7262565312945559,1.0
TNFRSF10D,-0.35043818,-23.75212,0.7260098765793316,1.0
GRAP2,-0.35043818,-24.67564,0.7260098765793316,1.0
INPP5B,-0.3508933,-0.57764137,0.7256684015721886,1.0
PCP4L1,-0.35132313,-23.559275,0.7253459474659194,1.0
CXXC4,-0.35132313,-23.572594,0.7253459474659194,1.0
POLH,-0.35132313,-23.504606,0.7253459474659194,1.0
SLITRK4,-0.35132313,-23.255318,0.7253459474659194,1.0
DNAI1,-0.35132313,-23.86006,0.7253459474659194,1.0
ZNF790,-0.3513737,-0.2739792,0.7253080148887683,1.0
TBCCD1,-0.3514622,-2.5433042,0.7252416345006025,1.0
NUDT12,-0.3521575,0.28167778,0.7247201461824231,1.0
DPH7,-0.35219544,-0.43124616,0.7246917050350699,1.0
DNM3,-0.35220808,-23.7631,0.7246822247370389,1.0
AC079630.2,-0.35220808,-23.70689,0.7246822247370389,1.0
ADRB1,-0.35220808,-24.180222,0.7246822247370389,1.0
FBXO10,-0.3522144,-2.2847466,0.724677484603853,1.0
SNX29,-0.3522713,0.572557,0.7246348238800944,1.0
ZNF528,-0.35232186,-0.64668685,0.7245969039544707,1.0
PPM1L,-0.35234714,-3.0571768,0.7245779442449988,1.0
SNRNP35,-0.35280856,0.31098855,0.7242319592274966,1.0
ZDHHC4,-0.35313725,0.5941046,0.7239855384914217,1.0
ARL15,-0.35318783,-0.35321006,0.7239476301469501,1.0
PPP2R1B,-0.35325104,-0.12471794,0.7239002456684591,1.0
CTD-2589M5.4,-0.35325736,-1.5626407,0.7238955072787996,1.0
SMIM13,-0.35332057,0.2719592,0.7238481239641641,1.0
KIAA0556,-0.35359868,-2.1486926,0.7236396499537022,1.0
HARS,-0.35361135,0.4398876,0.7236301743493294,1.0
METTL16,-0.35383257,-0.020311058,0.7234643581309201,1.0
ANXA2P2,-0.35397795,-24.485573,0.7233554002542569,1.0
CA4,-0.35397795,-24.944056,0.7233554002542569,1.0
VSTM2L,-0.35403484,-0.29230973,0.7233127660896008,1.0
NUP133,-0.35424346,0.27186522,0.7231564481665759,1.0
ZNF552,-0.3547681,-1.4232836,0.722763335978216,1.0
PDZD7,-0.3548629,-23.211094,0.7226922994098817,1.0
BLNK,-0.35502726,-0.22831464,0.7225691750202894,1.0
RBM23,-0.35503358,0.26107377,0.7225644396102886,1.0
MTHFSD,-0.35529906,-2.3813663,0.7223655619885632,1.0
QTRT1,-0.35536227,0.30987194,0.7223182129382594,1.0
PURA,-0.3553939,0.0077672787,0.7222945388119357,1.0
CCDC40,-0.35548237,-1.6745757,0.7222282526729528,1.0
AC009133.12,-0.35569096,-1.5209366,0.7220720150251506,1.0
DZIP3,-0.3557858,0.048709095,0.7220010017441005,1.0
ZBTB2,-0.35592484,-0.48682702,0.7218968532652849,1.0
CHAMP1,-0.35607022,-0.49090922,0.7217879762763164,1.0
WDR5,-0.35626617,-0.14669277,0.72164123794825,1.0
SULT1A3,-0.3566328,-23.71349,0.7213667227854723,1.0
INHBB,-0.3566328,-23.741438,0.7213667227854723,1.0
COPS7B,-0.35672128,-0.33380362,0.7213004658807046,1.0
NME1-NME2,-0.3567276,0.63776433,0.7212957333246784,1.0
CEP89,-0.35725227,-0.3651394,0.720902968390627,1.0
ZCCHC7,-0.35730913,0.20980096,0.7208603838438061,1.0
MMADHC,-0.35740396,0.48404175,0.7207894115227429,1.0
C16orf46,-0.35751775,-23.530256,0.7207042479121554,1.0
SNAPC1,-0.35775793,0.331412,0.7205244694450277,1.0
DNMBP,-0.35785276,-2.4093409,0.7204535085126887,1.0
ZWILCH,-0.3578717,-0.98858523,0.7204393166151228,1.0
RP11-6J24.6,-0.3584027,-23.514725,0.7200419826017916,1.0
OPHN1,-0.35847855,-0.23244695,0.7199852267694846,1.0
TMEM57,-0.35854176,0.092253745,0.7199379314214239,1.0
TULP4,-0.35866186,-0.118055835,0.719848073213242,1.0
CTD-2186M15.3,-0.35902846,-0.59666055,0.7195737931559025,1.0
CIDEB,-0.35927498,-0.57932305,0.719389383758569,1.0
NFU1,-0.35938877,0.41261742,0.7193042772369191,1.0
NDUFA9,-0.3595152,0.48074633,0.7192097185166084,1.0
IL6ST,-0.35959736,0.14636363,0.7191482576529182,1.0
RP11-166P13.3,-0.35977435,-2.107744,0.719015886576819,1.0
SPOPL,-0.3600335,0.50772774,0.7188220727090763,1.0
TMEM236-1,-0.36017257,-23.548199,0.7187180824781807,1.0
CTC-210G5.1,-0.36017257,-23.71128,0.7187180824781807,1.0
ZNF273,-0.36040014,-0.3729477,0.718547927881225,1.0
MSH6,-0.36046335,-0.527485,0.7185006651914967,1.0
TMEM67,-0.36079204,-1.2033234,0.7182549165677418,1.0
CXorf56,-0.36127242,0.12315012,0.7178957979290883,1.0
BRIX1,-0.3612851,0.4054397,0.717886348279879,1.0
TFIP11,-0.36148736,-0.3417376,0.7177351597632,1.0
PRR7,-0.36176547,-1.3654656,0.7175272936035859,1.0
KLHDC7B,-0.36194247,-23.640816,0.7173950260264228,1.0
ANKRD50,-0.36244816,-0.6600888,0.7170171653620531,1.0
ZNF721,-0.36253664,0.47464803,0.7169510468631184,1.0
FDXACB1,-0.36280212,-1.1343232,0.7167527040953876,1.0
C1orf158,-0.36282742,-24.016039,0.716733815304098,1.0
PPP1R42,-0.36282742,-24.005455,0.716733815304098,1.0
WDR76,-0.36282742,-23.644043,0.716733815304098,1.0
PROSER2,-0.36282742,-23.578253,0.716733815304098,1.0
DCAF16,-0.36287796,-0.7048665,0.7166960382413718,1.0
CCDC66,-0.3629728,0.26104695,0.7166252081172357,1.0
NUP85,-0.36301705,0.5965958,0.7165921548934759,1.0
RP11-350F4.2,-0.3631498,-1.603717,0.716492998407901,1.0
RP11-343H5.4,-0.36371234,-24.113956,0.7160728168507167,1.0
LRRC4,-0.36371234,-23.582804,0.7160728168507167,1.0
DNAH1,-0.36371234,-23.550285,0.7160728168507167,1.0
M1AP,-0.36371234,-23.270021,0.7160728168507167,1.0
PDE4C,-0.36371234,-23.699795,0.7160728168507167,1.0
TYW5,-0.36373132,-1.2053505,0.7160586549245038,1.0
SETD4,-0.36395255,-0.60377014,0.7158934396707368,1.0
LACE1,-0.36396518,-2.1417575,0.7158839992008166,1.0
RP11-244H3.4,-0.3639905,0.13518867,0.7158651183912915,1.0
PAXIP1-AS2,-0.36424965,-2.389107,0.7156716001140339,1.0
ABCD1,-0.3642939,-0.722563,0.7156385622334854,1.0
CEP112,-0.36447087,-1.2208667,0.7155064160371859,1.0
CLIC6,-0.36448985,-0.9362259,0.7154922580216666,1.0
ARHGAP11A,-0.3645973,-23.437424,0.7154120311156136,1.0
LAMA3,-0.3645973,-23.7486,0.7154120311156136,1.0
MUC20,-0.3645973,-23.55281,0.7154120311156136,1.0
S1PR1,-0.36467314,-2.1049125,0.7153554022507549,1.0
IGSF3,-0.3653179,-1.2428697,0.7148741201717131,1.0
TM2D2,-0.36545065,0.31214774,0.7147750467494092,1.0
SPNS2,-0.36548224,-23.997814,0.714751458547646,1.0
HNF1B,-0.3663672,-23.780424,0.7140910995951921,1.0
ZNF45,-0.3663672,-23.463465,0.7140910995951921,1.0
RP11-392P7.6,-0.3663672,-23.624817,0.7140910995951921,1.0
MDH1B,-0.3663672,-23.906137,0.7140910995951921,1.0
CA5B,-0.36653155,-1.8662205,0.713968485059463,1.0
GAS8,-0.3666643,-1.3549057,0.7138694556339145,1.0
CACHD1,-0.3666706,-1.0122991,0.7138647400671936,1.0
NEU1,-0.36699298,0.36947036,0.7136242606604624,1.0
ABCA1,-0.36707515,-0.48782232,0.713562966537403,1.0
HIST1H2BC,-0.36725214,-23.91425,0.7134309547061508,1.0
TMEM178A,-0.36725214,-23.950237,0.7134309547061508,1.0
SNHG5,-0.36725214,-24.138905,0.7134309547061508,1.0
GPR132,-0.36725214,-24.00715,0.7134309547061508,1.0
LBX2-AS1,-0.36725214,-23.357391,0.7134309547061508,1.0
GLTSCR1,-0.36725214,-23.563038,0.7134309547061508,1.0
LINC00861,-0.36725214,-24.826982,0.7134309547061508,1.0
RECK,-0.3675429,0.029162196,0.7132140967553242,1.0
RAE1,-0.3675682,0.34111413,0.7131952406371733,1.0
AP5S1,-0.36776415,-0.33430845,0.7130491116640745,1.0
ZBTB38,-0.36777678,-0.0010027104,0.7130396843499406,1.0
FANCF,-0.36794746,-0.525143,0.7129124198997017,1.0
RP11-252A24.7,-0.3680802,0.046753943,0.7128134419632655,1.0
CATSPERD,-0.36810547,-0.71204484,0.7127945895712342,1.0
C2orf73,-0.3681371,-23.987967,0.7127710243279409,1.0
RP11-67L2.2,-0.3681371,-23.573772,0.7127710243279409,1.0
PIK3C2B,-0.3681371,-23.961653,0.7127710243279409,1.0
SAMD5,-0.3681371,-23.890293,0.7127710243279409,1.0
AK7,-0.3681371,-23.893347,0.7127710243279409,1.0
TRIP11,-0.36816868,0.011549866,0.7127474593588286,1.0
TGIF2,-0.36832672,-0.9499723,0.7126296386266917,1.0
LIFR,-0.36840257,-0.7814063,0.7125730871109198,1.0
CLN3-1,-0.36852267,-0.11844214,0.7124835504429233,1.0
HSCB,-0.36852267,0.22319579,0.7124835504429233,1.0
C9orf171,-0.369022,-23.94937,0.7121113089074995,1.0
C6orf223,-0.369022,-23.769613,0.7121113089074995,1.0
PPOX,-0.369022,-0.81337744,0.7121113089074995,1.0
HES1,-0.3691927,0.061404135,0.7119841028395866,1.0
ATP6V0E2,-0.36921164,0.5090223,0.7119699693267304,1.0
TMEM50B,-0.369376,0.26712814,0.7118474830275201,1.0
RPL37,-0.36940128,-0.327874,0.7118286396413633,1.0
CC2D1A,-0.36957827,0.18429035,0.7116967408667445,1.0
CCDC113,-0.3695909,-2.074953,0.7116873198557876,1.0
LINC00339,-0.36966676,0.17370869,0.7116307947144818,1.0
ANAPC2,-0.36999547,0.15161338,0.7113858707540661,1.0
WDR25,-0.37003338,0.25441408,0.7113576122132788,1.0
SENP1,-0.3705138,-2.0323005,0.7109997050343515,1.0
AC004951.6,-0.37098786,-0.50041336,0.7106465696081627,1.0
CCDC132,-0.37122175,-0.8305614,0.7104723790029535,1.0
BBS7,-0.37129128,-0.5909065,0.7104205955227223,1.0
OMA1,-0.37163892,-0.23843741,0.7101616981785664,1.0
EIF3FP3,-0.37167686,-24.18643,0.7101334568549194,1.0
POMT2,-0.37167686,-23.416866,0.7101334568549194,1.0
PHLPP1,-0.37167686,-23.75949,0.7101334568549194,1.0
RNF25,-0.3719044,0.0039449204,0.7099640172742618,1.0
TMEM68,-0.3719613,-0.21714821,0.7099216596192692,1.0
ZC2HC1A,-0.37205613,0.16583532,0.7098510655194616,1.0
CCT3,-0.37239745,0.3753363,0.7095969473836188,1.0
CCNB1,-0.37246066,0.18630926,0.7095498920133481,1.0
GS1-124K5.11,-0.37249228,-1.1429408,0.7095263647436383,1.0
TRIM8,-0.37251756,-0.00066554925,0.7095075431272935,1.0
CLEC6A,-0.3725618,-23.206188,0.7094746057252663,1.0
TRAF2,-0.3727135,-1.4698044,0.7093616816121733,1.0
PAICS,-0.37278935,0.43092817,0.7093052219497961,1.0
DUSP16,-0.3728336,-3.0280576,0.709272287883991,1.0
ARHGEF12,-0.37297267,-0.05242057,0.7091687843573109,1.0
RNF19A,-0.37302324,-0.25750858,0.7091311480421231,1.0
SMAD5,-0.37302324,0.1311419,0.7091311480421231,1.0
SCRIB,-0.37319392,-0.5029988,0.7090041307201468,1.0
DARS2,-0.37340882,-1.272192,0.7088441944894088,1.0
XCL1,-0.37344676,-24.954853,0.7088159717808168,1.0
WDR65,-0.37344676,-23.977427,0.7088159717808168,1.0
CRYM,-0.37346572,-1.6160119,0.7088018605764164,1.0
HMG20A,-0.37357315,-0.33770558,0.7087218989726256,1.0
JAKMIP2,-0.37385762,-1.767555,0.7085102513998148,1.0
ZNF561,-0.37444547,-0.60849005,0.7080729177514202,1.0
NCOA5,-0.37460983,-0.7178657,0.707950669641456,1.0
HS2ST1,-0.37489426,-0.18435861,0.7077391041612449,1.0
UBR4,-0.3751155,0.28529516,0.7075745688281901,1.0
KCTD14,-0.3752609,-2.2969549,0.7074664530434016,1.0
ZNF646,-0.37549478,-1.3583552,0.7072925400277041,1.0
LRCH3,-0.3755074,-0.061355434,0.7072831397591585,1.0
CERK,-0.37579817,-0.8330987,0.7070669459016526,1.0
WWTR1,-0.375874,-0.16883317,0.7070105513883427,1.0
EXOSC2,-0.3758993,-0.24822538,0.7069917535745229,1.0
SMAD6,-0.3764682,-2.604571,0.7065688500161126,1.0
