gene,KO_vehicle_minus_WT_vehicle,KO_rapamycin_minus_KO_vehicle,KO_rapamycin_vs_WT_vehicle_descriptive
FGD4,,,
KRT14,,0.2653751645,
CRYGA,,0.12297171300000004,
PDE5A,-0.010599668333333367,0.4300941266666666,0.4194944583333332
CNFN,0.6652305800000002,-0.13334664433333376,0.5318839356666665
CCNY,0.8989035851666669,1.7479852048333342,2.646888790000001
NACC2,0.24160268849999977,-0.10414689966666657,0.1374557888333332
EPSTI1,4.8905044879999995,0.8158468313333342,5.706351319333334
KIF1C,-2.0704939233333377,0.9045298400000021,-1.1659640833333356
GSX1,1.4091199073333331,-1.0459634276666665,0.36315647966666664
TMEM252,,,
MASTL,0.951336569333332,-1.4537370319999985,-0.5024004626666665
DHCR7,13.236109066666671,-23.81895099666667,-10.582841929999997
CCNJL,-2.56626047,-0.04039226500000004,-2.606652735
PRKACG,-0.9096946966666675,3.557681950000001,2.6479872533333335
LINC00844,,,
C14orf132,0.07726701133333336,0.33862128633333355,0.4158882976666669
RHPN1,-0.1382842345,0.156691615,0.018407380500000015
CERKL,,,
TCF4-AS1,-2.404910623333338,7.323897373333333,4.918986749999995
NHS,,,
TATDN1,3.0575508793333332,1.9566663823333332,5.0142172616666665
SUPT6H,-0.4904969566666697,-0.657934423333332,-1.1484313800000017
ZNF221,,,
ZNF296,-0.2931664660000002,0.0675171950000002,-0.22564927099999998
LOC105375556,,,
KRBOX1-AS1,0.1468861566666667,-0.262702306,-0.11581614933333328
OR1D5,2.473071273,1.2148248283333327,3.6878961013333327
ENTHD1,,,
LOC101928273,0.42773214366666656,-0.19525677366666683,0.23247536999999974
LINC00868,,,
ZNF710,,,
SLFN14,0.09269892216666675,-0.007190475666666751,0.0855084465
LINC01546,,,
USP27X-AS1,-0.05325191750000002,,
TSACC,-1.1359847595,0.5846878033333331,-0.551296956166667
PGM5P2,,,
LINC00326,0.1674243306666665,0.31517189899999964,0.48259622966666615
SSC5D,0.026360190833333408,0.01980085499999995,0.04616104583333336
WDR90,-3.826478401666667,-0.14476510800000053,-3.9712435096666674
GBP6,,,
CCNG2,9.107564256,2.9268897766666644,12.034454032666666
SCN10A,0.11544640800000006,0.808172023,0.9236184310000001
OR4D1,1.8591138633333335,0.5341684076666668,2.3932822710000003
FLJ42351,5.401255703333334,1.287708173333332,6.688963876666666
LINC00433,1.1615934920000006,0.7074460926666655,1.869039584666666
DNTTIP2,6.339547923333335,4.892684989999999,11.232232913333334
TUBB3,15.005085763666662,-1.6947870766666604,13.310298687000001
DEFB123,,,
EGR3,,,
PRKG1,0.030460255666666658,-0.027156367666666625,0.0033038880000000326
IL24,-4.415118851666667,2.498096557666668,-1.9170222939999988
OR1D2,8.636401660000004,9.679175883333325,18.31557754333333
RIT1,0.023177742666668166,-0.08768969000000126,-0.0645119473333331
LINC01346,,,
PPP1R1A,,,
C2orf73,,,
CLIP1,-23.748132873333333,5.888025956666667,-17.860106916666666
CPT1B,,,
C15orf53,0.039187637666666664,0.03333258150000007,0.07252021916666673
SMYD5,-2.2329806066666684,5.514092443333336,3.2811118366666676
POLB,-2.106544603333333,2.823301169999999,0.7167565666666658
ASCL5,-0.24915602300000006,-0.05777594499999994,-0.306931968
S100P,-0.10494896450000002,,
SPTLC1,0.6071745296666666,1.8057695990000013,2.412944128666668
LOC440117,,,
KCNJ2,-0.08405590099999971,-0.2533632020000003,-0.337419103
OTUD6A,-0.21472504566666661,-0.02222732933333338,-0.236952375
CDK16,-4.533071623666667,1.9796960423333338,-2.5533755813333334
PIBF1,-2.7689543356666664,1.3408781113333332,-1.4280762243333331
EIF5AL1,0.6910955400000027,3.1435399433333338,3.8346354833333365
GRAP,-0.08320083200000017,-0.16869865233333337,-0.25189948433333353
GTSF1L,-0.31274782,,
ZNF585B,0.4550527716666659,0.24394696066666688,0.6989997323333328
ECHS1,40.39187497,0.4703610666666691,40.86223603666667
CATSPER2P1,-2.021048677333333,-2.3698364950000013,-4.390885172333334
FGFR1,3.973213946666668,1.4101782833333374,5.383392230000005
PIK3C2B,-5.415844540333332,0.7216344293333328,-4.6942101109999985
TEPSIN,-0.1833875279999999,0.6166002106666673,0.43321268266666735
FAM83A-AS1,1.5397455399999984,-0.1489674799999996,1.3907780599999988
LOC105373495,,,
MBIP,-0.14328735166666817,1.3861897213333343,1.2429023696666661
FBXO3-AS1,4.627474623000001,-1.2050733366666648,3.4224012863333364
ARID4B,-0.39732036699999995,0.408827178,0.011506811000000061
SMURF1,0.30543599000000077,0.8807793873333325,1.1862153773333333
LOC102723448,,,
KMO,2.222419518999999,-0.4174795259999984,1.8049399930000005
PHEX-AS1,1.0514712190000006,0.6532925153333329,1.7047637343333335
NTPCR,1.0503341508333328,-0.07367192983333304,0.9766622209999998
LOC101059948,-0.379943853,0.11461606300000005,-0.26532778999999995
CRLF1,1.385101783333333,-4.079552626666665,-2.694450843333332
PARG,1.0401145400000007,-0.06904810400000017,0.9710664360000005
LINC01304,-0.40394734500000007,0.11480979000000002,-0.28913755500000005
DNASE2,11.373701236666665,1.394876953333334,12.76857819
KCNK5,-0.031164464000000003,,
LOC101927989,0.515488757,0.2592256776666666,0.7747144346666666
TNFAIP8L2,-0.344079843666667,0.22990174333333346,-0.11417810033333353
RGS20,-2.551766504666668,5.046139628000001,2.4943731233333324
COQ5,-8.231168720000001,4.233336360000001,-3.9978323600000003
CRYBA1,,,
LOC101928595,-0.6418606413333334,0.4272446453333332,-0.21461599600000025
STBD1,-0.9479776770000026,0.06871921333333475,-0.8792584636666678
BAIAP3,,,
KRT19P2,,,
CNKSR3,-0.07370736433333347,0.031272002333333715,-0.042435361999999754
COQ10A,1.8742410833333345,1.8792144966666644,3.753455579999999
AKAP6,,,
NFU1,-0.6726070033333329,0.5843430200000022,-0.08826398333333074
LOC100272217,,,
PLA2G6,-0.06724366116666669,0.09144916483333321,0.024205503666666517
CSNK1G3,0.7720571179999993,0.904615899666668,1.6766730176666673
XKR6,0.42035634066666683,0.26065374100000094,0.6810100816666678
GLI3,1.870089713666668,-1.831439846666668,0.03864986700000017
HMBS,4.6569484866666695,-3.112346086666671,1.5446023999999987
LOC101929902,,,
ST14,,-0.09471597600000004,
KAT6A,-0.45341737366666557,0.870208718999999,0.4167913453333334
AKAIN1,,,
NFKB1,3.1845581433333336,3.783574746666673,6.968132890000007
AAMP,3.9633172299999977,2.17553294333333,6.138850173333328
BAMBI,0.019480199999999948,0.08735604399999997,0.10683624399999991
APLP1,,,
GALT,1.5542338753333333,0.9146227693333335,2.468856644666667
GJA4,0.7049186916666663,0.9166538393333337,1.621572531
SHMT2,2.511762476666661,-7.137659259999992,-4.6258967833333315
CHRNB4,-0.08389486199999996,0.08467244333333324,0.0007775813333332771
HLX,10.987622818000002,4.751590829999998,15.739213648
DEFA5,0.09822805466666662,-0.05106722900000005,0.04716082566666657
LOC283335,-0.39520309033333345,0.04309424866666678,-0.35210884166666667
SLC38A3,-0.6630738011666668,-0.05842953549999996,-0.7215033366666668
RPS6KB1,0.6269236729999994,-0.5024937106666671,0.12442996233333226
NSG1,-0.3694037659999999,0.020097495999999992,-0.3493062699999999
PFKM,5.003824880999998,-0.7894931700000001,4.214331710999998
DGKE,,,
SSFA2,3.7514325946666673,-0.5042140233333345,3.247218571333333
ACADM,0.009047425666666609,-0.1455749506666666,-0.13652752499999998
DOCK4-AS1,,,
ALDH4A1,-0.7485397883333331,0.3327719956666668,-0.4157677926666663
P2RX5,0.23775371999999972,-0.2321894286666666,0.005564291333333138
PAEP,-0.40735929400000004,,
GJA1,22.425287432,-0.7361859066666696,21.68910152533333
GS1-279B7.1,,,
LOXL1,26.57654968,35.45920690666667,62.03575658666667
ATR,0.5515103899999998,0.45046799166666673,1.0019783816666665
IL2,,,
MSH2,11.087584809999992,5.202636856666672,16.290221666666664
LOC349160,-0.07672208633333333,-0.07329076966666648,-0.1500128559999998
LOC100506990,-0.7531042093333333,0.30727170433333306,-0.44583250500000027
PRDX4,19.92082386,15.706071886666663,35.62689574666666
HERC1,0.7369979466666665,0.8282034016666664,1.565201348333333
NRSN2,0.47999241000000126,0.3477143266666687,0.8277067366666699
ARSK,4.219760146000002,-0.05810248666666773,4.1616576593333345
SLC39A3,-2.560233333337436e-05,0.14539278366666664,0.14536718133333326
CHMP7,0.49995538966666686,-0.00021412133333376104,0.4997412683333331
HIVEP2,1.0337324210000003,0.7623378501666669,1.7960702711666672
TNS1,-1.672363240333333,-0.05959484000000004,-1.7319580803333332
CORO1B,2.201576679999997,6.0478766433333355,8.249453323333332
ZBTB47,1.1982146706666663,4.225075401333332,5.423290071999999
DSP,0.07808789266666638,-0.027261456999999822,0.05082643566666656
MAL2,0.0772832969999997,0.6409177916666664,0.7182010886666661
GPAM,0.36746204066666655,0.16644787066666655,0.5339099113333331
PPCS,-3.5453277066666615,8.146858006666676,4.6015303000000145
CACUL1,10.457324230000001,2.4525495666666615,12.909873796666663
LOC100506388,0.14069714699999958,0.12806958966666704,0.2687667366666666
PLEKHF2,0.9760748580000005,1.6217803366666668,2.5978551946666673
GMEB1,-0.22037347666666562,3.9198721673333345,3.699498690666669
YTHDF3,5.7497206940000005,3.764219436666666,9.513940130666667
BMF,,,
POC1A,-1.5151004113333322,0.4525631406666655,-1.0625372706666667
UBN2,-0.03856670999999956,-0.3760701223333336,-0.41463683233333315
ITLN2,-0.5229297493333336,0.37428826866666665,-0.14864148066666694
C1orf105,,,
C11orf45,-1.8951885259999999,0.16856360533333337,-1.7266249206666666
PPP1R1B,-0.020298489999999947,-0.11565679750000002,-0.13595528749999997
MCAT,0.06698150500000111,2.353449226333332,2.420430731333333
MAB21L3,,,
OSER1,-12.113187290000003,14.53015047333334,2.416963183333337
ASMTL,0.35426302699999956,0.9604926636666669,1.3147556906666664
OAF,1.999531108666666,3.4187943526666666,5.418325461333333
SPTSSA,-3.7812905799999896,-2.2819052633333357,-6.063195843333325
LBH,,0.18704805999999996,
DENND1A,-3.3763230810000002,0.20886257200000102,-3.167460508999999
FMO4,-1.9371413770000003,1.0585358583333335,-0.8786055186666668
FAM192A,-0.7788140866666655,5.285925616666663,4.507111529999998
PRUNE1,-0.9880459233333334,1.0099116826666665,0.021865759333333123
PINK1-AS,-1.2828865266666654,-3.1528585820000004,-4.435745108666666
LOC102723661,0.04723814699999995,,
LINC01222,2.6541315999999995,4.398377366666665,7.0525089666666645
LINC00936,-11.806305727333335,6.076536423999999,-5.729769303333336
LOC100506159,-0.019958430000000027,,
GRK6,0.1990891168333322,0.26728392350000085,0.46637304033333304
LOC101927406,0.009545895000000026,-0.026586491000000045,-0.01704059600000002
SP8,,,
LOC100129112,0.03754951233333337,-0.014868152333333162,0.022681360000000206
KNOP1,-3.0958645759999994,0.9734630306666663,-2.122401545333333
RMST,,,
ADAT3,-0.9572525316666662,-0.84572329,-1.8029758216666663
SERTM1,,,
SH2D1B,,,
LOC100507557,0.17287914999999993,0.07583193466666671,0.24871108466666664
C11orf97,-0.24998806099999993,,
LOC221122,,,
LINC00626,2.0123905426666644,0.1210642666666697,2.133454809333334
OK/SW-CL.36,,,
FGFBP1,0.07141984433333315,-0.07775562783333334,-0.006335783500000192
LINC01038,1.2937491499999982,2.9248545900000007,4.218603739999999
ZNF2,-0.19993025833333355,0.7622174766666667,0.5622872183333332
SRRM2,-4.957310243333334,3.368179713333335,-1.5891305299999985
TNKS1BP1,-0.10185762566666678,0.12635575200000027,0.02449812633333348
ACRV1,0.4396565766666676,0.3850414753333329,0.8246980520000005
LYRM4-AS1,0.017550415999999958,-0.030557553000000015,-0.013007137000000057
PTPRU,,,
RAVER2,-1.395068181000001,2.9986581636666676,1.6035899826666666
CEP78,-2.4319702766666627,-0.2653059466666665,-2.697276223333329
PHF21B,0.8088184700000021,1.6792864499999993,2.4881049200000014
TDRD3,,,
FUT3,,,
TDG,-0.04173434633333173,1.3422998133333337,1.300565467000002
FOXD2-AS1,-0.794162147333334,1.7812160226666665,0.9870538753333324
C1orf35,2.116240155333333,-0.08307153266666578,2.0331686226666674
COX18,-0.781262084333334,0.2586073500000001,-0.5226547343333339
PPP2R1A,29.8800133,13.259610253333335,43.13962355333334
ACTR5,-3.7952692000000017,-1.4690248366666676,-5.264294036666669
TMEM126B,9.550092830000011,5.997215113333326,15.547307943333337
C12orf43,-4.2911915166666645,6.314668480000002,2.023476963333337
ZNF658B,,,
MAGEA12,0.6684267180000001,0.06889644866666655,0.7373231666666666
MAEL,-0.06416729216666661,-0.055176233333333435,-0.11934352550000005
PPP1R14C,,,
FNDC11,0.08372018933333325,0.1690644893333335,0.25278467866666676
GUSBP4,-0.2190814206666667,0.49586893533333365,0.27678751466666696
ATAT1,-0.6253200096666662,0.3997668993333332,-0.22555311033333303
FAM63B,0.9916596849999997,-0.10335248883333348,0.8883071961666662
CENPK,-5.0551326366666665,-0.6625856066666636,-5.71771824333333
ADCY1,-0.06575102466666638,0.17498287899999987,0.10923185433333349
C2CD4B,-0.6269649626666669,-0.4812309573333331,-1.10819592
USF3,-3.0649438300000007,1.740832556666664,-1.3241112733333367
TGFB2,5.103645560333334,6.4939249446666665,11.597570505
SLC22A12,0.4035818533333355,9.90763595333333,10.311217806666665
MPND,-7.129649397333334,3.7984600753333337,-3.331189322
PPP1R14D,0.022935595500000017,0.112678481,0.1356140765
PAX3,-0.123684554,0.005243424499999927,-0.11844112950000008
MAP2K2,-0.321006901333333,0.04733404100000005,-0.27367286033333293
BBS2,0.7830722620000001,0.09071424366666658,0.8737865056666667
MCL1,0.8722518173333329,0.8000463709999996,1.6722981883333325
PORCN,-3.2927503146666677,0.8204956413333333,-2.4722546733333344
LARGE2,0.043014792999999885,0.019130336999999997,0.06214512999999988
ARHGAP24,0.19955541233333363,1.0713621279999996,1.2709175403333333
PRMT5-AS1,0.06364754649999999,,
HEATR1,2.664951236666667,1.9059317963333342,4.570883033000001
IFNAR2,4.147594721333333,2.7441305400000005,6.891725261333334
FEZ1,1.1770821893333334,1.2739521846666655,2.451034373999999
LTV1,1.5904649136666662,-1.2836853009999998,0.3067796126666664
RPRM,,,
PREP,5.793751431333334,2.8674683299999977,8.661219761333331
E2F8,-0.5394822678333333,-0.12442065966666682,-0.6639029275000001
SYTL1,,,
JPH3,-0.14551283933333337,-0.03975159199999989,-0.18526443133333326
CNNM1,0.6461556173333336,-0.17282012166666672,0.4733354956666669
C10orf76,1.3851561263333334,0.2616131406666664,1.6467692669999998
WNK3,0.7265291769999997,-0.48595655933333326,0.2405726176666665
PHF11,0.9767619956666662,0.7667723386666667,1.743534334333333
KYAT3,-0.2811993943333331,-0.2926547199999998,-0.5738541143333329
UPK1A-AS1,-0.024376426000000007,,
PLGRKT,2.032981836666666,2.657607196666671,4.690589033333337
POLI,0.22725677666666666,0.7294364903333337,0.9566932670000003
LOC101927058,0.015487735666665614,0.5111587413333343,0.5266464769999999
ZC3HAV1,0.5029081456666669,0.42318929766666624,0.9260974433333331
DNMT3B,0.0769820086666666,-0.18786491300000008,-0.11088290433333348
CTSW,,,
C1QC,,,
SMDT1,-2.7932552100000017,3.4070627683333328,0.6138075583333311
CDH20,,,
RAPGEF5,-0.15098273733333345,0.36339178400000005,0.2124090466666666
CELSR2,0.09917525500000002,0.13127329799999998,0.230448553
GP1BA,0.24935130566666674,-0.38188011,-0.13252880433333325
MACROD2,-0.16869849116666658,0.07889113516666668,-0.0898073559999999
NDUFA2,6.18178284333333,7.020947596666662,13.202730439999993
PMS2P5,0.19689080699999995,0.8091053623333333,1.0059961693333332
FAM168A,1.088906012666667,1.164257298999999,2.253163311666666
THBD,0.1314591066666666,0.08421268716666674,0.21567179383333335
MAN1A1,2.1907898593333326,-0.49193761699999916,1.6988522423333334
NDUFS5,29.28657340000001,37.01869263333336,66.30526603333337
GLTSCR1,2.5577888593333338,2.827213787,5.385002646333334
TMC1,,,
ZFP64,-0.4868844706666664,0.5716646944999995,0.08478022383333306
UBXN4,-0.4655027769999993,3.5905613633333324,3.125058586333333
EPHB3,-0.031163749666666796,-0.04960813966666644,-0.08077188933333324
PGA5,,,
VDR,2.992011103666668,0.8523340546666649,3.844345158333333
GOLGB1,5.204457300000001,11.64909234,16.85354964
SPAG7,-0.3452620466666687,2.321719350000002,1.9764573033333335
CCNL1,3.877627799999999,0.5019206033333319,4.379548403333331
NMRK2,,,
CYP2E1,0.379923962,-0.23101443899999996,0.14890952300000004
PRKD1,-1.1720350476666672,0.20822091766666606,-0.9638141300000012
SCNN1A,,,-0.019645920999999955
PRELID3A,-3.982357515333332,2.0125584253333333,-1.9697990899999986
ARMCX3,3.935612596666669,5.990215129999999,9.925827726666668
NEIL3,-2.7350033516666663,-0.32019183166666654,-3.055195183333333
F3,-13.625482888,-2.670808432666667,-16.29629132066667
SDC2,1.691893054666667,-0.2610682086666669,1.4308248460000002
EDDM3A,1.3953406600000022,10.435352543333334,11.830693203333336
DECR1,3.4606245973333336,-1.7753067686666668,1.6853178286666668
CACNG1,-0.03854730966666664,0.08283537166666666,0.04428806200000002
GGT7,0.6050110796666672,0.6614069448333328,1.2664180245
DSG2,0.22940490666666769,-1.737176353333334,-1.5077714466666663
ZNF563,-1.224954081333333,0.101138055,-1.123816026333333
LOC105370687,,,
NXF5,0.8351969539999997,0.30273385200000025,1.137930806
SSBP4,35.544912876666665,21.479142403333327,57.02405527999999
PWP1,0.38082046466666775,-0.2193075463333347,0.16151291833333303
ATP2B4,-0.413004284,2.3422095821666664,1.9292052981666665
TNFRSF17,-0.4709912136666667,0.021478631666666692,-0.449512582
RPL41,0.15844543766666597,1.1722177546666668,1.3306631923333327
C6orf62,,,
MST1,,,
CDO1,,0.7206248760000005,
KCTD13,-1.5464707900000008,10.735148463333331,9.18867767333333
LOC84214,-0.19853876300000017,0.011557159333333233,-0.18698160366666694
CCDC120,,,
POLE,-0.9981267996666663,0.8350991523333331,-0.1630276473333332
TPD52L3,-0.1383291066666663,2.1506388963333336,2.0123097896666673
SOST,0.5675333086666665,1.1682529660000007,1.7357862746666672
SURF1,6.27620808999999,31.867238679999993,38.14344676999998
CANX,17.43263822666671,20.644060176666642,38.07669840333335
NEO1,-0.5817465861666662,3.612535588500001,3.030789002333335
TMEM201,3.160601734666667,2.1940011906666665,5.354602925333333
MIGA2,2.089221953666666,1.8186384763333336,3.9078604299999995
FNTA,1.8950084816666681,-0.4248309426666683,1.4701775389999998
TCAP,0.04550814533333347,-0.020187273333333255,0.025320872000000216
RNF145,6.590407120333332,-4.928881005999998,1.6615261143333333
NDUFA6,-9.877280319999997,0.7890608700000001,-9.088219449999997
TFAP2A-AS1,-0.6885427229999999,-0.11182672599999965,-0.8003694489999995
TMEM178A,,,
CMBL,-2.844790656,2.1234777055,-0.7213129504999998
CCNF,-1.8343895566666664,-0.7320365886666664,-2.566426145333333
SNRPB,0.838454603333334,-1.3284211030000006,-0.4899664996666666
NUDT21,-5.298683052333331,7.645473245666661,2.34679019333333
FSCB,-0.06689708533333327,-0.38444723599999997,-0.45134432133333324
NBPF3,-0.675044391000001,1.1651918246666666,0.4901474336666656
MFSD10,-1.627332553333332,8.590371293333334,6.963038740000002
NXPH1,,,
HLTF,9.671991736666666,2.4016881400000045,12.07367987666667
DTX2,-0.3869263839999997,0.36654761099999966,-0.020378773000000017
SLC10A7,-0.03634745750000001,0.28233012700000004,0.24598266950000003
HINT3,-2.1848990953333343,1.6166457756666675,-0.5682533196666668
ABCC12,0.22776038066666704,-0.039211706000000346,0.1885486746666667
IMMP1L,-0.7033493356666671,0.7259295726666668,0.02258023699999967
KRT27,0.1155834756666666,0.13989006166666673,0.25547353733333333
PCDHA13,-0.08009726199999978,-0.2160980633333336,-0.29619532533333337
TIMELESS,-0.08814087000000015,-0.5176256123333336,-0.6057664823333337
NR1I2,,,
ARSD,-0.5152264376666669,0.36976038,-0.14546605766666687
LOC143286,-0.06799996199999991,0.39558470700000004,0.3275847450000001
RAD51D,-1.5389471703333335,2.6179319493333333,1.0789847789999998
IFT43,-7.418101836666663,2.806310378000001,-4.611791458666662
YOD1,2.0045391963333334,-0.22883171133333358,1.7757074849999999
SIT1,,,
PCDHA2,,,
LINC01539,,,
AK5,-0.3887769466666665,1.006696259,0.6179193123333333
ABCC5,0.9940130729999987,0.2785035433333345,1.2725166163333332
RPS6KA4,-0.8887736223333338,1.0461696403333338,0.15739601800000003
PDZD9,,,
LINC00380,0.6551095500000006,3.184487586666666,3.839597136666667
LOC101927640,,,
CHORDC1,3.6550412786666664,-1.6791548559999994,1.975886422666667
EI24,11.772649836666666,5.121403616666655,16.89405345333332
PIGN,0.8613015206666668,0.9981381083333325,1.8594396289999993
CACFD1,0.032649336666666695,0.6152608996666666,0.6479102363333333
DCAF4L1,0.16242998749999993,,
FZD4,0.4292155123333332,-0.26021461766666665,0.16900089466666657
LOC729970,2.900903527166662,-0.024864896000000414,2.8760386311666615
MDGA1,0.3493318125,0.1352002866666666,0.4845320991666666
FAM198A,0.003129454666666698,,
PRPF4,-2.076233379999998,-1.9779331133333358,-4.054166493333334
TOM1,1.6140811730000006,2.786400955333331,4.400482128333332
RIPK2,14.810801130000005,0.22337003999999183,15.034171169999997
NKRF,0.7344784006666671,0.9193880923333326,1.6538664929999998
LOC105372444,,,
SIRT3,-0.052229373666666135,1.560553593333335,1.5083242196666689
HTR1D,-0.09149175633333329,-0.09097268466666675,-0.18246444100000003
RGS22,-0.007015699666666708,-0.1858439206666666,-0.19285962033333331
ADIG,,,
PPIH,2.5625783933333324,-0.4056900466666633,2.156888346666669
DDX56,-6.530849676666669,0.26196331999999956,-6.26888635666667
PHTF1,1.5252200166666672,2.176899511666665,3.7021195283333324
GPHA2,-0.3334483650000002,0.037145036999999936,-0.29630332800000025
LINC00334,,,
MRGPRF-AS1,-0.1523383370000001,0.16130904633333332,0.008970709333333216
OSBPL8,0.4757945783333335,0.24572499033333317,0.7215195686666667
ZNF608,-0.20783350183333338,,
ADAM12,0.7786995393333334,-0.3187513890000002,0.45994815033333314
TESK2,-0.03976899333333339,0.3283928713333335,0.2886238780000001
DLGAP2,,,
HCN2,-0.18942203200000002,0.289173524,0.099751492
PRDM4,-1.3778191079999997,0.04730494700000021,-1.3305141609999995
CD59,-8.398688517833333,5.722157923499999,-2.676530594333334
SRI,0.2588179903333341,3.931776896333335,4.190594886666669
MEI1,-0.1760352890000001,-0.13205292433333327,-0.30808821333333336
ZNF202,-0.10429665633333363,0.2015917556666671,0.09729509933333347
FBLN5,3.7318465106666654,0.6473988643333346,4.379245375
IFNA16,,,
ZBTB3,-0.0857095688333333,0.09362598333333333,0.007916414500000024
IQCA1L,,,
NXT1,-10.64788340466667,0.7083722946666668,-9.939511110000003
LOC100421494,,,
ABRA,,,
EIF1B,16.050094593333334,14.419664053333328,30.469758646666662
SF1,-5.15376697333334,5.6677248800000015,0.5139579066666613
CFD,-0.4712630213333333,0.0730392356666667,-0.3982237856666666
CFAP65,-0.7589454059999996,0.8464315043333333,0.08748609833333365
NECTIN2,4.817744202666667,0.3277749510000012,5.145519153666667
PSME1,27.95386777666667,31.701297386666667,59.655165163333336
PSD,,,
SCN4A,1.7078541723333327,1.215339499999999,2.9231936723333316
PRG4,,,
POMC,,,
HBEGF,-1.0370551280000002,1.0908016536666667,0.05374652566666649
RPN2,54.26199649999998,80.04692216666669,134.30891866666667
TRPM7,0.7774824820000004,0.9020970200000002,1.6795795020000006
ZNF443,-0.6905765430000002,-0.08509091599999952,-0.7756674589999997
MASP2,-0.01946582200000002,0.1043938405,0.08492801849999998
SST,-0.024700318499999985,0.09381259949999993,0.06911228099999994
DNAJC25-GNG10,-1.1270713233333254,27.606255219999994,26.47918389666667
EIF4A2,0.430345063333327,69.28702279666668,69.71736786
SSMEM1,,,
CERS2,8.198939736666667,18.60233868000001,26.801278416666676
GPR87,-0.49234975999999997,,
WASF3,-0.04744640899999997,0.20791084000000004,0.16046443100000007
PCNA,-1.6624877463333334,0.22246560633333345,-1.44002214
APOBEC3F,,,
CCL5,2.6464733846666673,-0.9565713100000011,1.6899020746666662
LOC400940,2.4581699499999985,1.1809761700000045,3.639146120000003
NUP85,-3.22833576,-1.2146982433333324,-4.443034003333333
STUB1,-4.617086149999999,1.8664435533333261,-2.7506425966666725
SLC1A7,0.008585047666665346,-0.04795372533333264,-0.039368677666667296
RASGEF1C,-0.19809131033333394,-0.2776795183333327,-0.47577082866666665
ETFB,30.160697836666657,27.557968619999983,57.71866645666664
CCL22,3.413347078333331,13.929426741666674,17.342773820000005
CWC27,0.0689551020000001,-0.009247247333333375,0.059707854666666726
LOC101927168,0.04076575066666677,0.7431772186666668,0.7839429693333335
GSTA4,1.3236374133333406,1.1897409333333258,2.5133783466666664
STK38,-2.341210870000001,0.635847083333335,-1.7053637866666662
SFRP4,,0.06901665249999989,
ALDH3A1,-1.1559282273333331,0.5656398483333334,-0.5902883789999998
TMTC4,-0.39066378050000017,0.9508089366666668,0.5601451561666666
CPA1,,,0.16920200300000005
SLC18A3,-0.3597204250000001,0.11422852900000002,-0.2454918960000001
ADRA1D,0.0027479119999999635,,
COPS5,7.741020859999999,-2.7881194766666617,4.952901383333337
SIPA1,-3.102741991666665,1.8694233183333324,-1.2333186733333328
LRCOL1,-0.07110111433333344,0.2816037383333334,0.21050262399999997
IL31RA,1.2108281733333333,0.00045882133333341457,1.2112869946666667
LSMEM1,-0.9744766136666669,0.8563955583333329,-0.11808105533333402
METRN,1.1060219123333335,2.945393930333333,4.051415842666667
C1orf109,-1.1664921978333336,0.9700209080000022,-0.1964712898333314
INTS2,-1.5948831846666653,2.986906583999999,1.3920233993333335
INSL5,,,
CDC7,-8.253090786666668,2.45497211,-5.798118676666668
MAATS1,0.31526478133333335,,
OVOL1-AS1,-0.035826025333333344,0.06821878466666675,0.03239275933333341
GSDMA,,,
BEGAIN,,,0.05533956800000006
MMRN2,,,
ZNF697,-2.687748520333334,1.8239433546666683,-0.8638051656666654
LOC101927895,-0.1528391493333333,-0.03263097100000001,-0.18547012033333332
LCE1E,-0.13840765099999874,0.45902277999999974,0.320615129000001
LOC101928441,,,
LOC105369920,0.049498199166666756,0.028587323333333248,0.0780855225
ACER2,0.17978497233333346,0.22869057233333334,0.4084755446666668
WDR86,-0.4750429746666658,-1.6569038406666672,-2.131946815333333
C20orf85,,,
ADAMTS13,-0.13489481233333311,0.39846214733333296,0.26356733499999985
FAM24B,2.1370596673333337,0.033518146666665416,2.170577813999999
USP43,0.019274665999999996,,
RECQL,5.074377167666668,2.8304093166666675,7.904786484333336
LOC100506136,-0.050290150666666644,0.10660315866666681,0.056313008000000164
IFNL2,0.10335635399999998,0.6782104086666672,0.7815667626666671
TTPAL,-0.45284276016666425,1.5612473993333325,1.1084046391666682
PAQR6,-0.6822392319999999,0.24637708733333352,-0.4358621446666664
UBAC2-AS1,-1.9681343119999994,1.2691302473333332,-0.6990040646666662
CCDC141,,,
UBXN2A,3.534511029,1.3740661646666652,4.908577193666665
RGMB-AS1,,,
LNPK,-0.04686217900000056,-0.6605445038333333,-0.7074066828333339
GNRHR,0.06044598099999998,,
ERVW-1,-0.7439502460000003,0.6276134043333332,-0.11633684166666702
FLG-AS1,,,
C2orf16,-0.025224546666666514,-0.1149958803333333,-0.14022042699999981
SIX3,3.6244925300000013,2.5157636966666637,6.140256226666665
OSBPL1A,5.392173664333331,2.8759828400000025,8.268156504333334
KCNAB1-AS1,,,
MGAT4C,,,
ZNF280A,0.03381748799999995,-0.08443807799999997,-0.05062059000000002
OTUD7B,-0.09277504333333342,-0.0624145450000001,-0.15518958833333352
LL22NC03-75H12.2,,,
PPIL4,-14.671124956666674,11.804421256666672,-2.866703700000002
DENND1C,,,
ZNF660,-0.20207386866666666,0.05381248233333347,-0.1482613863333332
QRICH2,0.05425759100000005,0.16690653666666666,0.2211641276666667
