probe_or_gene,tsc2_loss,residual_after_rapamycin,genotype_dependent_rapamycin_response,signed_residual_ratio,absolute_residual_ratio,residual_class
Pstk,-0.10411148624999988,-0.08603981050000087,0.018071675749999017,,,unclassified
Wdfy2,-0.01421496050000215,-0.13836515550000072,-0.12415019499999858,,,unclassified
Aard,0.13771040150000058,-0.1783361655000002,-0.3160465670000008,,,unclassified
Eif2b2,-0.044288066000000015,0.0010702893333345287,0.045358355333334544,,,unclassified
Gpt2,0.06767856333333366,0.022624171833331985,-0.04505439150000168,,,unclassified
Bola2,-0.06125142820000029,-0.0018448137000000031,0.05940661450000029,,,unclassified
Smg5,-0.042220908,-0.24261623474999983,-0.20039532674999982,,,unclassified
Rab11a,-0.024998574000000495,0.17322788275,0.1982264567500005,,,unclassified
Tmem56,0.21452442449999953,-0.02303522999999963,-0.23755965449999916,,,unclassified
Trim37,0.23017591675000038,-0.1131331678750005,-0.34330908462500087,,,unclassified
Wdtc1,0.2438001889999999,0.23758107249999938,-0.00621911650000051,,,unclassified
Asxl1,-0.1927805349999998,0.030286340249999988,0.2230668752499998,,,unclassified
Rps6kc1,-0.0992850660000002,0.19757123649999908,0.2968563024999993,,,unclassified
Tada2b,0.012991507500000665,0.2248340259999999,0.21184251849999924,,,unclassified
Larp4b,0.20440013574999938,0.026900166999999087,-0.1774999687500003,,,unclassified
Tjp2,0.042031564874999816,0.07310516712500004,0.03107360225000022,,,unclassified
Eif5b,-0.001786811333333027,-0.05160185266666595,-0.04981504133333292,,,unclassified
Erbb3,-0.018878333250000878,-0.08966503749999966,-0.07078670424999878,,,unclassified
Ddx52,0.013661666249999982,-0.02792779925000044,-0.04158946550000042,,,unclassified
Vprbp,0.11362543624999866,-0.1213250489999993,-0.23495048524999795,,,unclassified
Rnf123,0.13836739799999975,0.04770562399999889,-0.09066177400000086,,,unclassified
Fam13b,-0.16908652750000108,0.04087984250000076,0.20996637000000185,,,unclassified
Crebbp,-0.020506333000000154,-0.013231849000000295,0.007274483999999859,,,unclassified
Tbl1x,0.11988778100000097,0.14841399533333544,0.028526214333334465,,,unclassified
Ccm2,-0.11826366466666549,-0.04278470616666752,0.07547895849999797,,,unclassified
Ptk2b,0.17990578100000043,0.48527806599999934,0.3053722849999989,,,unclassified
Sppl2b,0.020418307999999996,-0.14573428399999955,-0.16615259199999954,,,unclassified
Avl9,0.04007738500000002,0.1568501375000002,0.11677275250000019,,,unclassified
Mtmr9,0.07901504933333392,-0.08412995533333323,-0.16314500466666715,,,unclassified
Txlng,0.2983221495000006,-0.2087582905000005,-0.5070804400000011,,,unclassified
Drg1,0.08506179475000053,-0.022329472500000946,-0.10739126725000148,,,unclassified
Lclat1,-0.0886990480000005,0.1922062259999997,0.2809052740000002,,,unclassified
Scaf11,0.2045948918749998,0.07470086762500028,-0.12989402424999952,,,unclassified
Tyw5,0.044907935500000384,-0.0022708165000002722,-0.04717875200000066,,,unclassified
Lrrc8a,-0.19499185799999985,0.02535787700000025,0.2203497350000001,,,unclassified
Dtl,-0.001011878499999952,0.05314153674999922,0.05415341524999917,,,unclassified
Mia3,0.017224019000000368,-0.034444745500000096,-0.051668764500000464,,,unclassified
Ddrgk1,0.18438786950000008,0.13406691049999964,-0.05032095900000044,,,unclassified
Nrcam,0.08620918849999981,-0.046186505000000544,-0.13239569350000036,,,unclassified
A2m,0.02407324799999877,-0.14041631800000065,-0.16448956599999942,,,unclassified
Hlf,0.016502253999999716,-0.03266286574999988,-0.0491651197499996,,,unclassified
Fmr1nb,0.03664827199999898,-0.10280325900000076,-0.13945153099999974,,,unclassified
Rusc1,0.10873274849999959,-0.07022948362499903,-0.17896223212499862,,,unclassified
Yrdc,0.12979146599999858,-0.11660380549999871,-0.2463952714999973,,,unclassified
Ctrc,-0.33645905050000025,0.013900799500000005,0.35035985000000025,,,unclassified
Ckap2,-0.14984216200000056,-0.21459095150000085,-0.06474878950000029,,,unclassified
Cbfa2t2,-0.04292315099999833,0.05565454649999957,0.0985776974999979,,,unclassified
Mis18bp1,0.11253650699999973,-0.07881709350000055,-0.19135360050000028,,,unclassified
Tpp1,0.7080119979999999,0.42259671425,-0.2854152837499999,0.5968778995889277,0.5968778995889277,partial_rescue_residual
Adora2b,0.057862046249999466,-0.07124953850000004,-0.1291115847499995,,,unclassified
Tmem106c,0.0795768654999991,0.10656026000000018,0.02698339450000109,,,unclassified
Wdr78,-0.0571521060000002,0.04277721500000009,0.09992932100000029,,,unclassified
Sycn,0.00012879224999995387,-0.07902471425000002,-0.07915350649999997,,,unclassified
Brd1,-0.0858355185000006,-0.11945690300000056,-0.03362138449999996,,,unclassified
Thoc6,0.028766922500000902,-0.10067230350000145,-0.12943922600000235,,,unclassified
Foxo3,-0.11104677333333335,-0.06634485416666713,0.044701919166666215,,,unclassified
Nfatc2ip,0.009016065750000024,0.06850540774999914,0.05948934199999911,,,unclassified
Upf3b,0.013793416000000391,0.026918005500000675,0.013124589500000283,,,unclassified
Hexdc,-0.07794302649999985,0.05412827149999977,0.13207129799999962,,,unclassified
Dennd4c,-0.03992175250000063,0.16252831549999947,0.2024500680000001,,,unclassified
Iqgap3,0.03847992399999978,-0.14246008399999965,-0.18094000799999943,,,unclassified
Ankrd44,-0.4143366065000009,-0.037005190000000354,0.37733141650000057,,,unclassified
Umps,0.01720713683333397,-0.20139130966666663,-0.2185984465000006,,,unclassified
Exoc7,-0.0825718464999996,0.022120307499999825,0.10469215399999943,,,unclassified
Cpt1a,0.05186877949999946,0.1595900393333327,0.10772125983333325,,,unclassified
4933431E20Rik,0.17592849000000044,-0.11282263749999899,-0.2887511274999994,,,unclassified
Cdc34,0.06383505899999875,-0.12595994149999967,-0.18979500049999842,,,unclassified
Opa3,0.1393898819999997,-0.09854529450000005,-0.23793517649999973,,,unclassified
Matr3,-0.3009009486666656,0.05735133516666835,0.35825228383333396,,,unclassified
Plekha7,0.2374926347499997,0.1896729344999999,-0.04781970024999982,,,unclassified
Rbbp4,0.17006249699999998,-0.23069843700000092,-0.4007609340000009,,,unclassified
Zfp955a,-0.24198592899999927,-0.006206551500000046,0.23577937749999922,,,unclassified
Mkl1,-0.043965091000000456,0.23997874599999847,0.2839438369999989,,,unclassified
Zbtb2,-0.1554899135000003,0.026330950500000228,0.18182086400000053,,,unclassified
0610005C13Rik,0.054235990000000456,-0.13282466399999926,-0.18706065399999972,,,unclassified
Rab6b,-0.010455113999999988,-0.0331118384999991,-0.022656724499999115,,,unclassified
Evl,-0.07522833175000088,-0.009786649750000542,0.06544168200000033,,,unclassified
Phf12,-0.21020569850000026,-0.05201469250000024,0.15819100600000002,,,unclassified
Cox19,0.16548725700000055,-0.026565163999999086,-0.19205242099999964,,,unclassified
Tpcn1,-0.001741634166667616,-0.04436590583333366,-0.04262427166666605,,,unclassified
Neo1,0.24636946899999757,0.5064048325000012,0.26003536350000367,,,unclassified
Mycbp2,-0.44409377100000036,-0.06153936399999971,0.38255440700000065,,,unclassified
Esf1,0.04518696925000043,0.03105776999999943,-0.014129199250001001,,,unclassified
Morn4,0.04770248400000021,-0.1154370379999996,-0.16313952199999981,,,unclassified
Dnajc27,-0.019314065500000588,-0.1884922957499997,-0.16917823024999912,,,unclassified
Ccl27a,0.34263235199999986,0.2521679594999995,-0.09046439250000038,,,unclassified
Pisd-ps3,0.23911610749999923,0.06973354375000085,-0.16938256374999838,,,unclassified
Enkd1,-0.20164216799999934,0.051656919500000065,0.2532990874999994,,,unclassified
Aldh2,0.2504423918333325,0.15554962466666744,-0.09489276716666506,,,unclassified
Zfr2,0.004756813500000234,0.04123959999999993,0.0364827864999997,,,unclassified
Pi4ka,0.23245803175000024,-0.11365955749999923,-0.34611758924999947,,,unclassified
Slc25a47,0.19174830950000032,-0.11965570050000007,-0.3114040100000004,,,unclassified
Dnaaf5,0.18201033533333355,-0.045740243500000055,-0.2277505788333336,,,unclassified
Zfp787,0.01710701433333295,-0.22291563016666682,-0.24002264449999977,,,unclassified
Atxn7l3,-0.046336659999999696,-0.09813426250000035,-0.05179760250000065,,,unclassified
Spock2,0.05828992500000041,-0.1349185359999998,-0.19320846100000022,,,unclassified
Upf2,-0.2565110669999999,-0.011694791000000038,0.2448162759999999,,,unclassified
Myl6,-0.46478432149999804,0.020838180500000192,0.48562250199999824,,,unclassified
9130004C02Rik,0.015288968000000125,0.09917014200000018,0.08388117400000006,,,unclassified
Plekhh1,-0.04787706749999998,0.049197253000000885,0.09707432050000087,,,unclassified
Eme1,0.18779430300000044,0.011328971999999382,-0.17646533100000106,,,unclassified
Tmem27,-0.1827974139999995,-0.037793687499998896,0.1450037265000006,,,unclassified
Rabl6,0.18559248483333413,-0.025628119833332796,-0.21122060466666692,,,unclassified
Klhdc2,-0.4059972235,0.10761901999999957,0.5136162434999996,,,unclassified
Zfp362,-0.2930481674999994,0.01719753650000122,0.3102457040000006,,,unclassified
2010111I01Rik,-0.018855979749998752,0.26054566750000063,0.2794016472499994,,,unclassified
Zfp568,-0.15416851724999958,-0.09998167925000079,0.054186837999998794,,,unclassified
Mmab,0.09515585699999907,-0.026595539500000598,-0.12175139649999966,,,unclassified
Derl2,0.26069974249999994,0.19450814824999973,-0.06619159425000021,,,unclassified
Rnf208,0.06865812750000089,-0.09177435600000017,-0.16043248350000106,,,unclassified
Limch1,-0.307305834250001,0.22140500250000095,0.528710836750002,,,unclassified
Unc5b,-0.2867710035000002,0.013229139999999973,0.30000014350000015,,,unclassified
Stmn3,0.1642224954999989,-0.11094967175000026,-0.27517216724999916,,,unclassified
Wdhd1,-0.14235089249999966,-0.3988314829999995,-0.2564805904999998,,,unclassified
Tvp23a,-0.029221335499999945,0.0703164300000001,0.09953776550000004,,,unclassified
Rps3,-0.0642479250000001,-0.13232048500000104,-0.06807256000000095,,,unclassified
Leng8,-0.1786364795000015,-0.04445695600000121,0.1341795235000003,,,unclassified
Cep104,-0.13535140599999984,0.08951931400000035,0.2248707200000002,,,unclassified
Ahsa2,0.08065162049999941,-0.22953571100000048,-0.3101873314999999,,,unclassified
Crebrf,0.05178579925000015,0.2942764114999994,0.24249061224999924,,,unclassified
Rsbn1,-0.24734300099999995,-0.16688870599999994,0.08045429500000001,,,unclassified
Npr3,-1.0293161406666673,-0.3465221325000005,0.6827940081666668,0.3366527724665477,0.3366527724665477,partial_rescue_residual
Cdsn,0.8234966890000006,0.3121139469999994,-0.5113827420000012,0.3790105669750898,0.3790105669750898,partial_rescue_residual
Sox3,0.11364936400000047,0.006667619249999035,-0.10698174475000144,,,unclassified
A230050P20Rik,0.12462321649999986,0.11821630649999904,-0.0064069100000008206,,,unclassified
Gjc2,-0.008232616999999998,-0.09653389116666666,-0.08830127416666667,,,unclassified
Becn1,0.2401118661249999,0.13894199687499942,-0.10116986925000049,,,unclassified
Cdc42se2,0.18707258049999975,0.21808749450000064,0.031014914000000893,,,unclassified
BC023829,0.1979489265000005,0.23608129349999984,0.038132366999999334,,,unclassified
Coq4,0.13852091199999972,-0.17696593149999984,-0.31548684349999956,,,unclassified
Gria1,0.5042399847500008,0.4303787267499999,-0.07386125800000087,0.853519633044133,0.853519633044133,persistent_residual
Baz2b,-0.21729651999999966,0.07466840149999943,0.2919649214999991,,,unclassified
Zfp746,-0.23992839050000114,-0.06200079749999787,0.17792759300000327,,,unclassified
Ints8,0.20494528124999967,-0.04107546200000023,-0.2460207432499999,,,unclassified
Tmem141,0.2899299187500013,0.27208576075000046,-0.01784415800000083,,,unclassified
Itpkb,-0.023556233500002577,-0.09232368650000211,-0.06876745299999953,,,unclassified
Cox6b2,-0.03361853900000078,0.24536985950000023,0.278988398500001,,,unclassified
H2-Aa,-0.02753616225000055,-0.03357906549999967,-0.006042903249999121,,,unclassified
Sod1,-0.12799015525000002,0.011785013749999962,0.13977516899999998,,,unclassified
Kif11,-0.0882875236666667,-0.08298149033333502,0.005306033333331683,,,unclassified
Ankrd40,0.03604030174999906,0.13086129474999986,0.0948209930000008,,,unclassified
Mboat1,-0.1296205119999989,-0.017061445000000397,0.11255906699999851,,,unclassified
Pyhin1,0.1097081314999997,-0.22648669224999907,-0.33619482374999876,,,unclassified
Gnptab,0.37370606266666684,-0.011772445166665868,-0.3854785078333327,,,unclassified
Ppig,-0.15277749724999978,-0.06568209275000036,0.08709540449999942,,,unclassified
Zfp651,0.04979661199999974,0.020898466000000226,-0.028898145999999514,,,unclassified
Foxj3,-0.1695081605000004,-0.0009386532499995326,0.16856950725000086,,,unclassified
Fastkd5,-0.044893159500000834,-0.028541398499999815,0.01635176100000102,,,unclassified
Ces1d,0.12350668383333296,-0.12028342316666674,-0.2437901069999997,,,unclassified
Fam105a,0.3294600815000006,0.09593942949999956,-0.23352065200000105,,,unclassified
Ddhd2,-0.01962108350000058,-0.04969377100000116,-0.030072687500000583,,,unclassified
Vwf,-0.11253808849999913,-0.13252225100000103,-0.0199841625000019,,,unclassified
Eri2,0.0317599564999993,-0.009946717499999203,-0.0417066739999985,,,unclassified
Rhoc,-0.30363192599999955,-0.03615194400000021,0.26747998199999934,,,unclassified
2700060E02Rik,-0.049203846499999315,0.14535644016666716,0.19456028666666647,,,unclassified
AI464131,0.22451727800000043,0.056009311500000436,-0.1685079665,,,unclassified
Slc4a5,0.1211203645000003,-0.05859263549999927,-0.17971299999999957,,,unclassified
Psmg4,0.07752803799999963,-0.13538161200000065,-0.21290965000000028,,,unclassified
Dcaf13,0.31864099450000083,0.05940423599999889,-0.25923675850000194,,,unclassified
Atf6,-0.13656671549999988,0.2340005749999996,0.3705672904999995,,,unclassified
Cpne3,-0.019691836499999837,0.09421654400000001,0.11390838049999985,,,unclassified
Helz2,-0.01577113500000049,0.40768474799999943,0.4234558829999999,,,unclassified
Myo1d,0.48560747650000025,0.4054350295000013,-0.08017244699999893,,,unclassified
B3gnt9,0.04632154799999988,-0.017917707500000546,-0.06423925550000043,,,unclassified
Fcgr2b,-0.07918484487499988,0.6961662166250004,0.7753510615000003,,,unclassified
Fam213a,0.20289253274999908,0.04947937474999975,-0.15341315799999933,,,unclassified
Brdt,-0.12576623025,-0.11341065425000085,0.012355575999999147,,,unclassified
Rap1b,-0.007293100500000094,0.006343893833332004,0.013636994333332098,,,unclassified
Snhg8,-0.2223859699999995,0.20788779949999991,0.4302737694999994,,,unclassified
Kctd17,-0.04750154300000098,0.0022243704999986846,0.04972591349999966,,,unclassified
Dnlz,0.0002235940000003822,0.007075492000000239,0.006851897999999856,,,unclassified
Camsap1,-0.058714899499999085,-0.094032332666667,-0.03531743316666791,,,unclassified
Fhod3,-0.5303278955000001,-0.4899948924999995,0.040333003000000645,0.9239470460780228,0.9239470460780228,persistent_residual
Rnf225,-0.02547356200000017,0.027949591000000495,0.05342315300000067,,,unclassified
Otud5,-0.07463597049999926,-0.05545096500000035,0.01918500549999891,,,unclassified
Pcid2,0.07786345450000098,0.0234861142499998,-0.05437734025000118,,,unclassified
Hs3st3a1,-0.06961415550000005,-0.2383525759999996,-0.16873842049999954,,,unclassified
Herpud1,-0.07991055250000123,0.06518993024999986,0.1451004827500011,,,unclassified
Acat2,-0.1333121300000002,-0.5758609010000022,-0.442548771000002,,,unclassified
Pcmtd1,0.17432996083333308,0.23199112116666676,0.05766116033333368,,,unclassified
Gsk3a,-0.20388129650000053,-0.0010422260000009231,0.2028390704999996,,,unclassified
2610528A11Rik,-0.02503704950000074,-0.3631257495,-0.33808869999999924,,,unclassified
Smarcad1,-0.08812848749999969,-0.021141800499999697,0.06698668699999999,,,unclassified
Rpl12,-0.3574484634999999,-0.26676627949999876,0.09068218400000116,,,unclassified
LOC664787,0.12516563100000067,0.007404428000000962,-0.1177612029999997,,,unclassified
Mast3,0.03892040399999974,-0.023724175499999944,-0.06264457949999969,,,unclassified
Zfp532,-0.3682292669999985,-0.3020377520000004,0.06619151499999809,,,unclassified
Dpp7,0.6857742375000004,0.21901997766666792,-0.4667542598333325,0.3193762111348894,0.3193762111348894,partial_rescue_residual
Ddx49,-0.07412550299999943,-0.0864660942500004,-0.012340591250000976,,,unclassified
Cytip,0.12474083174999961,0.06495104249999972,-0.05978978924999989,,,unclassified
Il17d,0.03469025375000001,0.044244455249999426,0.009554201499999415,,,unclassified
Vimp,-0.0045852714999989885,0.08832028683333348,0.09290555833333247,,,unclassified
Nde1,0.23360055349999964,-0.14352686249999902,-0.37712741599999866,,,unclassified
Smek1,-0.27499638249999947,-0.10543482199999943,0.16956156050000004,,,unclassified
Fgf14,-0.007838632249999478,-0.10109383425000029,-0.09325520200000081,,,unclassified
Zyg11b,0.10420886724999967,0.0592987065000008,-0.04491016074999887,,,unclassified
Cebpzos,0.050614114500000085,-0.08218455849999984,-0.13279867299999992,,,unclassified
Samd10,-0.29495065249999985,0.04856104949999995,0.3435117019999998,,,unclassified
Ctps2,0.018494744749999903,-0.03311612700000044,-0.05161087175000034,,,unclassified
Pacs1,0.11750919150000172,-0.0371192289999982,-0.15462842049999992,,,unclassified
Gemin7,-0.16993512799999877,-0.07200696099999959,0.09792816699999918,,,unclassified
Psd,-0.03884340849999912,-0.04862754000000091,-0.009784131500001791,,,unclassified
Gm4802,-0.0064723734999994065,-0.03611477899999915,-0.029642405499999747,,,unclassified
Fam169a,0.2023284425000007,0.001085973499999504,-0.2012424690000012,,,unclassified
Sugp2,0.020537768666667233,-0.08723487666666774,-0.10777264533333497,,,unclassified
Ybx3,-0.12524414499999992,-0.1792133825000004,-0.05396923750000049,,,unclassified
Zbtb45,0.1747825230000002,-0.10868229150000008,-0.2834648145000003,,,unclassified
Fancf,-0.04604449674999955,-0.060845690499998994,-0.014801193749999442,,,unclassified
BC147527,-0.0005407960000001211,-0.022885928,-0.02234513199999988,,,unclassified
Cdc42bpa,-0.13946928250000035,0.0052196854999984055,0.14468896799999875,,,unclassified
Cyp2d12,-0.028821320499999636,-0.1319069155000001,-0.10308559500000047,,,unclassified
Slc5a6,-0.07115214450000007,-0.15957703149999958,-0.08842488699999951,,,unclassified
Commd6,0.008512264000000158,0.02033171050000071,0.011819446500000552,,,unclassified
Coa6,-0.08003844249999936,0.1479182779999988,0.22795672049999816,,,unclassified
Hist3h2a,0.0589798995000006,0.25091808250000014,0.19193818299999954,,,unclassified
Elavl3,0.13645651616666576,-0.1850760161666667,-0.32153253233333245,,,unclassified
Sfxn2,0.1276055632500004,-0.09232456500000019,-0.21993012825000058,,,unclassified
Cd300a,0.13644463149999986,-0.12422167600000034,-0.2606663075000002,,,unclassified
Tfb1m,-0.0795551424999994,-0.09590048075000013,-0.01634533825000073,,,unclassified
Hepacam2,-0.14674524600000005,0.005750117499999874,0.15249536349999993,,,unclassified
Sepsecs,-0.10112381899999967,0.03665147600000118,0.13777529500000085,,,unclassified
Zc3h3,0.11918462049999956,-0.05219257450000114,-0.1713771950000007,,,unclassified
Taok3,0.09352691150000059,0.12492700800000023,0.03140009649999964,,,unclassified
Cnot3,0.17963319649999931,0.02803326349999935,-0.15159993299999996,,,unclassified
Nav2,0.42857811250000033,0.07357179499999944,-0.3550063175000009,,,unclassified
Sdhc,0.056615479750000475,0.07009589974999919,0.013480419999998716,,,unclassified
Mrpl22,0.11857679949999955,0.04287849349999995,-0.0756983059999996,,,unclassified
Ccnb1ip1,-0.12599008749999996,0.09689545099999997,0.22288553849999992,,,unclassified
Thumpd1,0.02169803349999988,-0.02794267799999961,-0.04964071149999949,,,unclassified
Scrn2,0.1661992295000001,-0.0013024779999994962,-0.1675017074999996,,,unclassified
Trappc1,-0.04114330799999877,-0.03184467450000028,0.009298633499998488,,,unclassified
Mfsd4a,-0.09791593524999875,-0.08075257774999933,0.01716335749999942,,,unclassified
Zfp703,-0.00460955750000025,-0.2672581059999999,-0.26264854849999963,,,unclassified
Osbpl11,-0.11981603349999936,-0.16157624075000054,-0.04176020725000118,,,unclassified
Cachd1,-0.13972163699999918,-0.2769552725000004,-0.13723363550000123,,,unclassified
Pigp,-0.2638158209999997,0.2566514115000018,0.5204672325000015,,,unclassified
Tln1,0.022822209750000155,0.1492708067499997,0.12644859699999955,,,unclassified
Exoc8,-0.12841630750000022,-0.200708938,-0.07229263049999979,,,unclassified
Hes6,0.3538426367499996,0.05882199474999972,-0.2950206419999999,,,unclassified
Kalrn,-0.04497175033333445,-0.02277361800000044,0.02219813233333401,,,unclassified
Ccdc186,-0.2376353439999992,-0.005583190000000293,0.2320521539999989,,,unclassified
Tmem266,0.028369512499999416,-0.11570031900000011,-0.14406983149999952,,,unclassified
Nsmce1,0.01653359500000029,0.03572067075000085,0.01918707575000056,,,unclassified
Slc6a17,-0.09039220949999915,-0.02685642099999974,0.06353578849999941,,,unclassified
Slc22a30,0.016617186500000436,-0.07171781899999985,-0.08833500550000029,,,unclassified
Shf,-0.0658529975000004,-0.15991946950000013,-0.09406647199999973,,,unclassified
Gm20559,0.22016964375000025,0.27245259024999946,0.052282946499999206,,,unclassified
1500004A13Rik,-0.08679407350000012,0.10000420549999944,0.18679827899999957,,,unclassified
Dnajc5,0.029320997599999288,-0.009031140200001175,-0.03835213780000046,,,unclassified
E2f8,0.024534634499999264,-0.21531256049999925,-0.23984719499999851,,,unclassified
Lppos,0.3842650540000001,-0.08966792200000029,-0.4739329760000004,,,unclassified
2310075K07Rik,-0.0172248159999997,-0.10801135650000049,-0.09078654050000079,,,unclassified
Tcf7l1,-0.20132549750000095,0.04234820399999961,0.24367370150000056,,,unclassified
Tmem71,-0.06052885549999942,0.09810913650000064,0.15863799200000006,,,unclassified
Kansl1l,0.1280908873333324,0.023273707833332935,-0.10481717949999947,,,unclassified
Hira,0.0030947398333331932,-0.01909247933333269,-0.022187219166665884,,,unclassified
Frmd5,0.03395478599999979,0.03739940000000086,0.003444614000001067,,,unclassified
Tle2,0.19318605750000017,0.13948761849999958,-0.0536984390000006,,,unclassified
D830044I16Rik,0.12462122550000032,-0.024713851499999606,-0.14933507699999993,,,unclassified
Htra2,-0.14172973475000017,0.03087834200000028,0.17260807675000045,,,unclassified
Cyb5d1,-0.035928379000000454,-0.0781576149999994,-0.04222923599999895,,,unclassified
Rab3gap2,0.2060026334999998,0.01414431049999898,-0.19185832300000083,,,unclassified
Rnf207,0.26550476950000057,-0.2604502360000005,-0.5259550055000011,,,unclassified
Oaz1,0.04663418500000027,0.08826434999999933,0.04163016499999905,,,unclassified
Dstyk,0.08004133775,0.15190271074999995,0.07186137299999995,,,unclassified
Myo9a,0.001992008500000253,-0.05997152500000169,-0.061963533500001944,,,unclassified
Kat6a,-0.2910186509999999,-0.03950684749999844,0.25151180350000146,,,unclassified
Ptrh1,0.14431441550000024,-0.07550408650000051,-0.21981850200000075,,,unclassified
Tmem243,-0.017750065500000467,0.0076325214999997115,0.02538258700000018,,,unclassified
1810058I24Rik,0.32970369349999906,0.037787209999999405,-0.29191648349999966,,,unclassified
Hmbox1,0.03156386099999953,0.05609982250000023,0.024535961500000703,,,unclassified
Ubxn1,0.10728680549999936,-0.12893217299999904,-0.2362189784999984,,,unclassified
Chd4,0.04789651733333322,-0.03545823016666638,-0.0833547474999996,,,unclassified
C2cd2,0.09422115200000114,-0.1566407234999998,-0.25086187550000094,,,unclassified
2700094K13Rik,-0.21299559099999854,0.033315314000001095,0.24631090499999964,,,unclassified
Coq3,-0.04155684400000048,-0.1443875242500008,-0.1028306802500003,,,unclassified
Gm10374,-0.204228016500001,-0.09796965199999974,0.10625836450000126,,,unclassified
2700079J08Rik,-0.16534698249999913,-0.14065801399999955,0.024688968499999575,,,unclassified
Gucy2c,0.05578901550000026,0.06783265550000017,0.012043639999999911,,,unclassified
Zbtb12,-0.14841906200000032,-0.030831504000000898,0.11758755799999943,,,unclassified
Ganc,-0.15671674499999977,0.26642197199999984,0.4231387169999996,,,unclassified
3830406C13Rik,-0.23027788599999965,-0.026952743499998988,0.20332514250000067,,,unclassified
Nrk,0.708715750333333,0.20178561483333368,-0.5069301354999993,0.2847200936883752,0.2847200936883752,partial_rescue_residual
1700097N02Rik,0.15104541633333302,-0.10751716183333304,-0.25856257816666606,,,unclassified
Ipo4,0.2514312147500011,0.09042472650000022,-0.16100648825000086,,,unclassified
Arpc5l,0.25430389899999994,0.08488148324999933,-0.1694224157500006,,,unclassified
Kdelc1,-0.1847596349999998,0.0863525505000009,0.2711121855000007,,,unclassified
Trmt1,-0.25414678416666714,-0.11429982883333345,0.1398469553333337,,,unclassified
Snhg6,-0.43752344600000015,0.3735722714999987,0.8110957174999989,,,unclassified
Lrrfip2,0.16850891899999976,-0.02592612900000013,-0.1944350479999999,,,unclassified
Arl4c,-0.4212964224999993,-0.2662393120000015,0.15505711049999782,,,unclassified
H1fx,0.0010759599999996539,-0.14166185999999925,-0.1427378199999989,,,unclassified
Kazald1,-0.06429414300000058,-0.040410272499999955,0.023883870500000626,,,unclassified
Pkn1,0.3296838574999992,-0.04107988099999993,-0.3707637384999991,,,unclassified
Hnrnpa1,-0.3496512816666666,0.0018740335000000385,0.35152531516666663,,,unclassified
Psmd10,0.05226506949999976,0.04614631149999937,-0.0061187580000003905,,,unclassified
4932441J04Rik,-0.1011808520000006,-0.22633057899999987,-0.12514972699999927,,,unclassified
Rps14,-0.24654898000000003,-0.08128476500000126,0.16526421499999877,,,unclassified
Rttn,-0.2438149480000007,0.0016729335000000845,0.24548788150000078,,,unclassified
Cep95,-0.035053019499999394,0.0851240560000015,0.1201770755000009,,,unclassified
Hamp2,0.02635381275000004,-0.16635763600000075,-0.1927114487500008,,,unclassified
Tctex1d4,-0.08672227500000051,-0.036837393499999926,0.04988488150000059,,,unclassified
Lonp2,0.09327996850000009,0.041630540749999945,-0.05164942775000014,,,unclassified
B130024G19Rik,-0.08500476949999936,-0.001193766000000096,0.08381100349999926,,,unclassified
Ltbp4,-0.17758570450000022,-0.010687291500000029,0.1668984130000002,,,unclassified
Eef2kmt,-0.0011299210000004223,-0.05221510049999978,-0.051085179499999356,,,unclassified
Rundc3a,0.07612849499999985,-0.04316062849999991,-0.11928912349999976,,,unclassified
1810032O08Rik,-0.07400891200000004,-0.11734845400000005,-0.04333954200000001,,,unclassified
Aldh9a1,0.15423167899999957,0.008610727999999845,-0.14562095099999972,,,unclassified
Rpl18,-0.09802925687499808,-0.037609772874999337,0.060419483999998747,,,unclassified
Snapc2,-0.06935300925000121,-0.12225749200000102,-0.052904482749999815,,,unclassified
Ppp1r14b,0.09794587650000075,-0.048021495000000414,-0.14596737150000116,,,unclassified
Hbb-y,0.04414288833333302,-0.022173773666667174,-0.06631666200000019,,,unclassified
Eif2d,0.059135642375000685,-0.025343316124999404,-0.08447895850000009,,,unclassified
Nrep,-0.05447759949999842,-0.006061332249998941,0.04841626724999948,,,unclassified
Hadh,0.08759188350000002,-0.009611849666666394,-0.09720373316666642,,,unclassified
Fam13c,0.07276869299999955,0.36360118599999947,0.2908324929999999,,,unclassified
Arhgef40,-0.20364513500000037,-0.2602408003333334,-0.056595665333333045,,,unclassified
Sox11,-1.1143126475000003,-0.3671225299999996,0.7471901175000006,0.3294609738331984,0.3294609738331984,partial_rescue_residual
Wnt5a,-0.4538735960000002,-0.12448941300000005,0.32938418300000016,,,unclassified
Ndufb9,0.13700678750000073,0.08859540466666616,-0.04841138283333457,,,unclassified
Trim62,0.0023857925000019264,-0.13793443499999913,-0.14032022750000106,,,unclassified
Uqcc2,0.053751863750001405,-0.03724330850000257,-0.09099517225000398,,,unclassified
Kctd11,-0.15224809499999914,-0.15197495149999973,0.00027314349999940646,,,unclassified
Ccdc71l,0.04246452749999996,0.0647277190000004,0.022263191500000445,,,unclassified
Trpc2,-0.04820864699999916,-0.00642249649999993,0.04178615049999923,,,unclassified
Doc2a,0.15991872549999897,-0.17614731550000062,-0.3360660409999996,,,unclassified
Cherp,-0.1362310842500012,-0.03054777175000023,0.10568331250000096,,,unclassified
