gene,environments,mean_suppression_fraction,categories,cross_environment_retention_candidate
AL512625.1,2,0.8637368938091424,fully_retained;suppressed,True
AL512625.3,1,0.7266563654791853,partially_retained,False
AL512662.1,1,0.7041538540340497,partially_retained,False
AL513318.1,1,0.2411929750723948,fully_retained,False
AL513548.1,1,1.3884592924068897,suppressed,False
AL590133.2,1,1.1370017338039442,suppressed,False
AL590302.2,1,0.4847314042706795,partially_retained,False
AL590652.1,1,1.067254205972121,suppressed,False
AL591167.1,1,0.5212692462671504,partially_retained,False
AL591684.2,1,0.9469958221485175,suppressed,False
AL591721.1,1,0.8600093794939698,suppressed,False
AL591806.2,2,0.8846420954031415,partially_retained;suppressed,True
AL592295.5,1,0.6402170277585971,partially_retained,False
AL596202.1,2,0.8414031115155599,partially_retained;suppressed,True
AL603750.1,1,1.1742083760296769,suppressed,False
AL606500.1,1,0.7060741752640005,partially_retained,False
AL627171.1,1,1.0972469501705056,suppressed,False
AL645504.1,1,0.46876878815514755,partially_retained,False
AL662795.2,1,0.5256210645543777,partially_retained,False
AL683813.1,1,0.08363810247964243,fully_retained,False
AL691432.2,1,1.2206198008845497,suppressed,False
AL731533.2,1,0.8001326938934767,suppressed,False
AL731571.1,1,0.9016788118632257,suppressed,False
AL732372.3,1,1.0059738677652836,suppressed,False
AL928654.1,1,0.6709029160509972,partially_retained,False
ALCAM,1,0.04843070471520727,fully_retained,False
ALDH1A1,1,-0.2573121596887271,enhanced_or_reprogrammed,False
ALDH1A3,2,0.5017241346710674,partially_retained,True
ALDH1L2,2,0.6284024093628398,partially_retained,True
ALDH4A1,1,0.6028754463879853,partially_retained,False
ALDH6A1,1,0.8901140724771176,suppressed,False
ALDOA,2,0.485102122341781,partially_retained,True
ALDOC,2,0.6072901868108325,partially_retained;suppressed,True
ALG1L9P,1,0.624054069634307,partially_retained,False
ALK,1,0.41879275958245255,partially_retained,False
ALKBH5,2,0.9168757786344627,partially_retained;suppressed,True
ALOXE3,1,1.2222581192004527,suppressed,False
ALPL,1,0.4997814743831137,partially_retained,False
ALX3,2,0.3652104342029008,fully_retained;partially_retained,True
ALX4,1,0.24052443740915064,fully_retained,False
AMDHD2,2,1.2126003955516147,suppressed,False
AMH,1,0.48667472861625827,partially_retained,False
AMN,2,0.5719475652505364,partially_retained;suppressed,True
AMOT,1,0.5107331557326917,partially_retained,False
AMPD3,2,-0.22307894197927924,enhanced_or_reprogrammed,True
AMT,1,-0.4884633613266913,enhanced_or_reprogrammed,False
AMY2B,2,0.6724556611131957,partially_retained;suppressed,True
ANGPT1,2,1.00404419773828,partially_retained;suppressed,True
ANGPT2,2,0.4993981037421173,partially_retained,True
ANGPTL4,1,0.6983263050993294,partially_retained,False
ANK1,1,1.2192606383885845,suppressed,False
ANK3,2,0.3071388071619323,enhanced_or_reprogrammed;partially_retained,True
ANKEF1,1,1.1258251339708436,suppressed,False
ANKH,1,0.7341391085975036,partially_retained,False
ANKRA2,1,0.8118890595933327,suppressed,False
ANKRD1,1,0.07042606863483503,fully_retained,False
ANKRD20A1,1,1.5521817839233525,suppressed,False
ANKRD20A3P,1,0.5434803681099882,partially_retained,False
ANKRD24,1,1.3458772278665116,suppressed,False
ANKRD26,1,0.8923891424749528,suppressed,False
ANKRD36B,1,0.5544146330922426,partially_retained,False
ANKRD37,2,0.37059269984515203,fully_retained;partially_retained,True
ANKRD53,1,0.1498916468101451,fully_retained,False
ANKRD9,1,0.8952224439944862,suppressed,False
ANKZF1,1,1.0874886960396795,suppressed,False
ANO1,1,0.6887914681089939,partially_retained,False
ANO3,1,2.3048236557859165,suppressed,False
ANO5,1,0.9021251952827822,suppressed,False
ANO7,2,0.5614759225173898,partially_retained,True
ANXA10,1,0.31424627549073914,partially_retained,False
ANXA4,1,0.16553184895514816,fully_retained,False
AOX1,2,0.5737999294066237,partially_retained,True
AP000253.1,1,0.6064090857323547,partially_retained,False
AP000295.1,1,0.7671886417936629,suppressed,False
AP000428.2,1,0.5010249723732983,partially_retained,False
AP000560.1,1,0.6511702327487662,partially_retained,False
AP000662.1,1,0.40596930783000706,partially_retained,False
AP000704.1,1,0.8729281086724459,suppressed,False
AP000785.1,1,0.4889559747668959,partially_retained,False
AP000842.3,1,0.4994068736034607,partially_retained,False
AP000866.1,1,1.1184254491259376,suppressed,False
AP000873.1,1,1.1214889293880348,suppressed,False
AP000919.1,1,-0.030457507430906583,enhanced_or_reprogrammed,False
AP001107.9,1,0.8049302392162094,suppressed,False
AP001273.1,1,1.1192034343439197,suppressed,False
AP001347.1,2,0.42220023943588547,fully_retained;partially_retained,True
AP001412.1,1,0.49458818436090124,partially_retained,False
AP001972.5,1,-0.6437385184188766,enhanced_or_reprogrammed,False
AP002026.1,2,0.5492487502674892,partially_retained,True
AP002387.1,1,0.5150576664288374,partially_retained,False
AP002414.2,1,1.278672814661172,suppressed,False
AP002748.5,1,1.2781548941706693,suppressed,False
AP002807.1,1,1.4514900966463666,suppressed,False
AP003071.5,1,1.3812202035891434,suppressed,False
AP003119.3,1,1.155143769438855,suppressed,False
AP003120.1,1,1.1550865980611842,suppressed,False
AP003392.3,1,1.1662588152915574,suppressed,False
AP005263.1,1,0.9093495519820376,suppressed,False
AP005329.1,1,1.250232531157089,suppressed,False
AP005900.1,1,0.5328434954717525,partially_retained,False
AP005901.5,1,0.9193335912087841,suppressed,False
AP1B1,1,0.593109198748774,partially_retained,False
AP1S3,1,0.2785511522362334,partially_retained,False
AP2S1,1,0.6279778507705409,partially_retained,False
AP5Z1,2,0.9497465285524473,suppressed,False
APAF1,1,0.09981421076624886,fully_retained,False
APBA1,1,0.832412551323074,suppressed,False
APBB2,2,0.6322985920319097,fully_retained;suppressed,True
APCDD1,1,-0.19454560626579154,enhanced_or_reprogrammed,False
APCDD1L,2,0.28416454082111275,enhanced_or_reprogrammed;partially_retained,True
APCDD1L-DT,2,0.4118533272917637,fully_retained;partially_retained,True
APLN,2,0.980525254360439,suppressed,False
APOBEC3D,1,1.1048247884718436,suppressed,False
APOBEC3G,1,0.7317878979765675,partially_retained,False
APOD,1,0.9570189206225056,suppressed,False
APOE,2,0.5905348956190102,partially_retained,True
APOL1,2,0.1698279652552277,fully_retained;partially_retained,True
APOL2,1,0.8815918177424829,suppressed,False
APOM,1,0.981372508171671,suppressed,False
APPL2,1,0.6075198622684412,partially_retained,False
APRT,1,0.48825735044890806,partially_retained,False
AQP11,2,0.8214426157024834,suppressed,False
AQP3,2,0.4748942147352863,fully_retained;suppressed,True
ARFGEF1,1,0.31963565419332174,partially_retained,False
ARFGEF3,2,0.6163628184713689,partially_retained,True
ARG2,2,0.9296077813458437,suppressed,False
ARHGAP10,1,0.7655096071667171,suppressed,False
ARHGAP11A,1,0.9095020777067011,suppressed,False
ARHGAP21,1,0.34094594290217406,partially_retained,False
ARHGAP22,2,0.13880181413771753,enhanced_or_reprogrammed;partially_retained,True
ARHGAP24,2,0.6235729671556781,partially_retained,True
ARHGAP26,2,0.9214669009058689,suppressed,False
ARHGAP29,1,0.20363020373962448,fully_retained,False
ARHGAP5-AS1,1,0.5475725228402575,partially_retained,False
ARHGEF28,1,0.130018198651081,fully_retained,False
ARHGEF3,2,0.6144954521207656,partially_retained,True
ARHGEF35-AS1,1,1.1872156015517605,suppressed,False
ARHGEF5,1,0.46296109536221886,partially_retained,False
ARHGEF6,2,0.95618575686169,partially_retained;suppressed,True
ARID2,1,-0.0025311821524502953,enhanced_or_reprogrammed,False
ARID4B,1,0.8285382205527033,suppressed,False
ARID5B,2,0.9502924851421642,suppressed,False
ARL10,1,1.6432355044942426,suppressed,False
ARL4A,2,0.4052327179520311,partially_retained,True
ARL4C,2,0.5223230310439949,partially_retained,True
ARL4D,1,0.5177433931324404,partially_retained,False
ARL6,1,1.5092242833368574,suppressed,False
ARL8B,1,1.002616982084162,suppressed,False
ARMC4,1,-0.10677760310588225,enhanced_or_reprogrammed,False
ARMC9,2,0.7505200396287026,partially_retained;suppressed,True
ARMCX4,1,0.700589086830743,partially_retained,False
ARMCX5-GPRASP2,1,1.00457989083805,suppressed,False
ARMCX7P,1,0.8456481878908046,suppressed,False
ARMH1,1,1.113172834979226,suppressed,False
ARNT2,1,0.15626854416633684,fully_retained,False
ARNTL,1,0.7898828862419325,suppressed,False
ARNTL2,1,0.03713727249777865,fully_retained,False
ARPIN,1,0.9759376184875748,suppressed,False
ARPP21,1,0.8834213649297721,suppressed,False
ARRDC4,2,0.2532815874983019,fully_retained;partially_retained,True
ARVCF,1,1.8042817682702825,suppressed,False
ASAH1,2,0.8233302012204964,suppressed,False
ASAH2,1,0.0513797518542507,fully_retained,False
ASB5,2,0.5370681755766649,partially_retained,True
ASB9,1,1.4006357816557846,suppressed,False
ASH1L,1,0.6111258359563078,partially_retained,False
ASH1L-AS1,1,1.0953159804256247,suppressed,False
ASNS,1,0.16196953881719833,fully_retained,False
ASPHD2,1,0.5641177724628557,partially_retained,False
ASPM,1,1.5035171184495608,suppressed,False
ASPN,2,0.07782758408439328,enhanced_or_reprogrammed;fully_retained,True
ASRGL1,1,1.6495413431746155,suppressed,False
ASS1,1,-0.22099392285069142,enhanced_or_reprogrammed,False
ATAD2B,1,0.49794235295868816,partially_retained,False
ATAD3C,1,1.1635081308355189,suppressed,False
ATCAY,1,-0.05781653265785325,enhanced_or_reprogrammed,False
ATE1-AS1,2,0.9273573963088102,suppressed,False
ATF3,2,0.5379794950209499,partially_retained,True
ATF4,1,0.7803267811511531,suppressed,False
ATF5,1,0.9366281733050301,suppressed,False
ATG9B,1,1.0661796533498966,suppressed,False
ATP10A,1,0.45517104246921647,partially_retained,False
ATP1A1-AS1,1,1.1719441262922745,suppressed,False
ATP1A2,1,1.1457519520744248,suppressed,False
ATP1B1,1,0.36386481419026184,partially_retained,False
ATP1B2,1,0.7324178248934392,partially_retained,False
ATP1B3,1,1.169661028671868,suppressed,False
ATP2A3,1,1.0039125940282125,suppressed,False
ATP2B1,1,0.5044053842078302,partially_retained,False
ATP2B1-AS1,1,1.1063191282551281,suppressed,False
ATP2C1,1,0.7415989961394607,partially_retained,False
ATP6V0A1,2,1.0984007641847198,suppressed,False
ATP6V0B,1,0.8245213072560591,suppressed,False
ATP6V0C,1,0.9119905400911077,suppressed,False
ATP6V0D1,1,0.9215437651564512,suppressed,False
ATP6V0E1,1,0.8850424847575777,suppressed,False
ATP6V0E2,1,0.18705087613107196,fully_retained,False
ATP6V1B2,1,0.8309989612762467,suppressed,False
ATP6V1C1,2,0.8042844328904919,suppressed,False
ATP6V1D,1,0.5766213754643672,partially_retained,False
ATP6V1E1,1,0.5628483657285657,partially_retained,False
ATP6V1E2,1,1.544637111189564,suppressed,False
ATP6V1F,1,0.5880449993462327,partially_retained,False
ATP6V1G2,2,0.9361442228785679,suppressed,False
ATP6V1G2-DDX39B,1,-0.8579233124698269,enhanced_or_reprogrammed,False
ATP7A,2,1.0667955784763725,suppressed,False
ATP8A2,1,1.1028162061582887,suppressed,False
ATP8B4,2,0.6888254636862089,fully_retained;suppressed,True
ATXN1-AS1,1,0.6500135739601471,partially_retained,False
ATXN7L1,1,1.1093951529995731,suppressed,False
AURKB,1,1.925136872188927,suppressed,False
AUTS2,1,0.4074619434266846,partially_retained,False
AUXG01000058.1,2,0.25379497824397584,enhanced_or_reprogrammed;partially_retained,True
AVIL,1,1.8249592510287052,suppressed,False
AVL9,2,1.1723578404676585,partially_retained;suppressed,True
AVPI1,2,0.4814727593235536,partially_retained,True
B2M,1,0.5992217378516862,partially_retained,False
B3GALT2,2,0.730019642610348,partially_retained;suppressed,True
B3GALT4,1,0.7508778952835966,suppressed,False
B3GALT5,1,0.7412822393550623,partially_retained,False
B3GALT5-AS1,1,0.6067421628110183,partially_retained,False
B4GALNT1,2,0.9114886979936561,suppressed,False
B4GALNT2,1,1.1626148071222835,suppressed,False
BAALC,2,0.47789228617180196,partially_retained,True
BACE1-AS,1,-0.06098612406345594,enhanced_or_reprogrammed,False
BACE2,2,0.21638743305925606,fully_retained;partially_retained,True
BACH2,1,1.33599762029582,suppressed,False
BAHCC1,1,0.6057891814297951,partially_retained,False
BAIAP2L1,1,0.8670973962825957,suppressed,False
BANCR,1,1.3049351538541625,suppressed,False
BANK1,2,-0.29026635082203156,enhanced_or_reprogrammed;fully_retained,True
BARX1,1,-0.33580015590624446,enhanced_or_reprogrammed,False
BAX,1,0.15903911387362346,fully_retained,False
BAZ2B,1,0.6082771373706555,partially_retained,False
BBC3,2,0.7061209221035603,partially_retained;suppressed,True
BBOX1-AS1,2,0.05816616244945311,enhanced_or_reprogrammed;fully_retained,True
BCAR1,1,0.7937061816665613,suppressed,False
BCAT1,1,0.5857134287953809,partially_retained,False
BCL11A,1,0.06793944702095156,fully_retained,False
BCL2L1,2,0.5583381485577168,partially_retained,True
BCL2L2-PABPN1,2,0.3923689618239581,enhanced_or_reprogrammed;suppressed,True
BCYRN1,2,0.5032361263922196,partially_retained,True
BDH2,1,0.5637885341170461,partially_retained,False
BDNF-AS,1,0.9109097983049772,suppressed,False
BEND4,1,1.0028737290620044,suppressed,False
BEND5,1,1.0094831687706176,suppressed,False
BEST1,2,1.0475894269197266,suppressed,False
BEX1,1,1.13057827082186,suppressed,False
BEX2,2,0.7274397395280914,partially_retained;suppressed,True
BGN,1,0.21966434392883083,fully_retained,False
BHLHE40,2,0.6419307898992073,partially_retained,True
BHLHE40-AS1,1,0.40119417880104613,partially_retained,False
BHLHE41,2,0.27804072206985436,enhanced_or_reprogrammed;partially_retained,True
BICC1,1,0.4139175239832451,partially_retained,False
BICRA,1,0.3831389630325258,partially_retained,False
BICRAL,1,1.0770983199890374,suppressed,False
BLNK,2,1.2295241801837353,suppressed,False
BLOC1S5-TXNDC5,1,1.207490025506116,suppressed,False
BLVRB,2,1.0036790887315705,suppressed,False
BMP4,1,-0.810095768999824,enhanced_or_reprogrammed,False
BMP5,1,1.3261878105269918,suppressed,False
BMP6,2,0.9131307847523477,suppressed,False
BMPER,1,0.8188441606720164,suppressed,False
BMS1P1,2,0.6655728104110401,partially_retained;suppressed,True
BMS1P12,1,1.070917145122539,suppressed,False
BNIP3,2,0.5196602045941305,partially_retained,True
BNIP3P1,2,0.5198729571809646,partially_retained,True
BOK,1,-0.29623833331512395,enhanced_or_reprogrammed,False
BOLA2B,1,0.6596040428119223,partially_retained,False
BORCS8-MEF2B,1,1.296688828870356,suppressed,False
BRI3,1,1.0250102318745278,suppressed,False
BRWD3,1,0.9686694755707405,suppressed,False
BSG,1,0.4223868268409542,partially_retained,False
BST2,1,0.8035979703508889,suppressed,False
BTG2,2,0.6251928231599166,partially_retained,True
BTG3,1,0.5091151825075897,partially_retained,False
BX004807.1,1,-0.2613517322858385,enhanced_or_reprogrammed,False
BX284613.2,1,0.08010570349662405,fully_retained,False
C10ORF143,1,0.4826076562202548,partially_retained,False
C11ORF65,1,1.1753540788604895,suppressed,False
C11ORF71,1,1.2066833426807768,suppressed,False
C11ORF95,2,0.5895370685649958,partially_retained,True
C11ORF96,1,0.993302650098262,suppressed,False
C13ORF46,1,0.9461891333023276,suppressed,False
C15ORF48,2,0.5853585103155332,partially_retained,True
C16ORF89,2,1.3301748910057163,suppressed,False
C19ORF38,1,0.6540107999343898,partially_retained,False
C19ORF44,1,0.5518802144306448,partially_retained,False
C1GALT1,2,0.426182290553018,fully_retained;partially_retained,True
C1ORF167,1,1.1145551669722074,suppressed,False
C1ORF198,1,0.6734379675237139,partially_retained,False
C1ORF216,1,0.06437853474384769,fully_retained,False
C1ORF220,1,0.773761679958886,suppressed,False
C1QL1,1,0.2797838864112092,partially_retained,False
C1QTNF4,1,0.49453129619724123,partially_retained,False
C1QTNF5,1,0.9559043504466347,suppressed,False
C1QTNF6,2,0.5665967316078475,partially_retained,True
C1QTNF9B,1,1.821557701481793,suppressed,False
C1R,1,0.4714229401434695,partially_retained,False
C1RL,1,0.9953846901807902,suppressed,False
C1RL-AS1,1,1.1461011259074259,suppressed,False
C1S,1,0.44141222110167455,partially_retained,False
C2,1,1.274545436722296,suppressed,False
C2CD6,1,1.1607999654275079,suppressed,False
C2ORF49-DT,1,0.46989126623123845,partially_retained,False
C2ORF50,1,1.3384037568730989,suppressed,False
C2ORF72,2,0.45897618016383124,fully_retained;suppressed,True
C2ORF74,2,0.8676942708405995,suppressed,False
C2ORF88,1,1.307843426503124,suppressed,False
C3,1,0.8515878827107586,suppressed,False
C3AR1,2,0.9806562170526739,suppressed,False
C3ORF52,2,0.8454428431899663,suppressed,False
C4B,1,1.4441400463289726,suppressed,False
C4ORF3,1,0.5600954997936669,partially_retained,False
C4ORF36,1,0.42457177307097205,partially_retained,False
C4ORF47,2,0.6149072829381074,partially_retained,True
C5ORF46,1,0.29312602938179844,partially_retained,False
C5ORF66,1,-0.03732978187312197,enhanced_or_reprogrammed,False
C6ORF132,1,1.7539027693032443,suppressed,False
C6ORF141,2,0.15404985710378327,enhanced_or_reprogrammed;partially_retained,True
C6ORF163,1,0.5158704659652299,partially_retained,False
